session_id,segment,product_id,brand,price,quality_score,feature_match,purchase_utility,purchased,satisfaction
785,commuter,headphones_008,TCL,29.99,0.48,0.0,1.414,0,
786,remote_worker,headphones_004,Skullcandy,44.99,0.55,0.0,1.177,1,5.0
787,audiophile,headphones_004,Skullcandy,44.99,0.55,0.0,0.567,1,5.0
788,gym_user,headphones_020,Bose,429.0,0.91,0.0,0.463,0,
789,gamer,headphones_013,JBL,129.95,0.7,0.0,0.755,1,5.0
790,frequent_traveler,headphones_025,Bang & Olufsen,479.99,0.91,0.5,0.422,1,5.0
791,casual_listener,headphones_020,Bose,429.0,0.91,0.0,-0.526,0,
792,budget_student,headphones_002,JBL,39.99,0.58,0.0,-0.27,0,
793,commuter,headphones_001,Sony,49.99,0.62,0.0,0.048,1,5.0
794,remote_worker,headphones_021,Sennheiser,379.99,0.93,0.0,1.261,0,
795,audiophile,headphones_001,Sony,49.99,0.62,0.0,1.486,0,
796,gym_user,headphones_018,Philips,199.99,0.81,0.0,0.89,1,5.0
797,gamer,headphones_011,Bose,199.0,0.8,0.0,0.02,1,5.0
798,frequent_traveler,headphones_013,JBL,129.95,0.7,0.5,1.765,0,
799,casual_listener,headphones_016,Edifier,179.99,0.79,0.0,-0.038,0,
800,budget_student,headphones_011,Bose,199.0,0.8,0.0,-0.478,0,
801,commuter,headphones_005,Philips,34.99,0.52,0.0,1.179,0,
802,remote_worker,headphones_007,Motorola,49.5,0.53,0.0,1.151,0,
803,audiophile,headphones_015,AKG,149.0,0.76,0.0,0.599,1,5.0
804,gym_user,headphones_002,JBL,39.99,0.58,0.0,0.088,1,5.0
805,gamer,headphones_020,Bose,429.0,0.91,0.0,0.274,0,
806,frequent_traveler,headphones_017,Marshall,159.99,0.73,0.0,0.995,1,5.0
807,casual_listener,headphones_022,Apple,549.0,0.9,0.0,-1.111,0,
808,budget_student,headphones_016,Edifier,179.99,0.79,0.0,0.326,0,
809,commuter,headphones_001,Sony,49.99,0.62,0.0,0.659,0,
810,remote_worker,headphones_011,Bose,199.0,0.8,0.5,0.445,0,
811,audiophile,headphones_013,JBL,129.95,0.7,0.0,0.16,1,5.0
812,gym_user,headphones_020,Bose,429.0,0.91,0.0,0.256,0,
813,gamer,headphones_012,Audio-Technica,129.99,0.77,0.0,1.807,1,5.0
814,frequent_traveler,headphones_008,TCL,29.99,0.48,0.0,0.055,0,
815,casual_listener,headphones_015,AKG,149.0,0.76,0.0,0.229,1,5.0
816,budget_student,headphones_019,Sony,399.99,0.92,0.0,-0.047,0,
817,commuter,headphones_018,Philips,199.99,0.81,0.5,0.978,0,
818,remote_worker,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,0.717,0,
819,audiophile,headphones_015,AKG,149.0,0.76,0.0,1.08,1,5.0
820,gym_user,headphones_015,AKG,149.0,0.76,0.0,0.418,0,
821,gamer,headphones_002,JBL,39.99,0.58,0.0,0.278,0,
822,frequent_traveler,headphones_021,Sennheiser,379.99,0.93,0.5,1.469,1,5.0
823,casual_listener,headphones_011,Bose,199.0,0.8,0.5,0.417,0,
824,budget_student,headphones_014,Beats,189.99,0.74,0.0,0.12,0,
825,commuter,headphones_008,TCL,29.99,0.48,0.0,-0.007,0,
826,remote_worker,headphones_014,Beats,189.99,0.74,0.0,-0.101,0,
827,audiophile,headphones_021,Sennheiser,379.99,0.93,0.0,1.3,1,5.0
828,gym_user,headphones_001,Sony,49.99,0.62,0.0,0.573,0,
829,gamer,headphones_020,Bose,429.0,0.91,0.0,-0.262,0,
830,frequent_traveler,headphones_016,Edifier,179.99,0.79,0.5,0.489,1,5.0
831,casual_listener,headphones_005,Philips,34.99,0.52,0.0,-0.227,0,
832,budget_student,headphones_019,Sony,399.99,0.92,0.0,-0.143,0,
833,commuter,headphones_006,Edifier,54.99,0.64,0.0,0.762,1,5.0
834,remote_worker,headphones_010,Sennheiser,179.99,0.78,0.0,-0.169,0,
835,audiophile,headphones_008,TCL,29.99,0.48,0.0,1.303,1,5.0
836,gym_user,headphones_018,Philips,199.99,0.81,0.0,0.312,0,
837,gamer,headphones_022,Apple,549.0,0.9,0.0,0.102,0,
838,frequent_traveler,headphones_005,Philips,34.99,0.52,0.5,1.615,1,5.0
839,casual_listener,headphones_013,JBL,129.95,0.7,0.0,0.057,1,5.0
840,budget_student,headphones_008,TCL,29.99,0.48,0.0,-0.342,1,5.0
841,commuter,headphones_019,Sony,399.99,0.92,0.5,0.071,0,
842,remote_worker,headphones_015,AKG,149.0,0.76,0.0,0.096,0,
843,audiophile,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.734,1,5.0
844,gym_user,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.337,0,
845,gamer,headphones_008,TCL,29.99,0.48,0.0,0.688,1,5.0
846,frequent_traveler,headphones_018,Philips,199.99,0.81,0.5,1.06,0,
847,casual_listener,headphones_007,Motorola,49.5,0.53,0.0,-0.353,0,
848,budget_student,headphones_007,Motorola,49.5,0.53,0.0,0.541,1,5.0
849,commuter,headphones_020,Bose,429.0,0.91,0.5,1.467,1,5.0
850,remote_worker,headphones_013,JBL,129.95,0.7,0.0,1.0,1,5.0
851,audiophile,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,0.657,0,
852,gym_user,headphones_019,Sony,399.99,0.92,0.0,1.099,0,
853,gamer,headphones_019,Sony,399.99,0.92,0.0,-0.023,1,5.0
854,frequent_traveler,headphones_003,Anker Soundcore,59.99,0.6,0.5,1.257,1,5.0
855,casual_listener,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.84,1,5.0
856,budget_student,headphones_016,Edifier,179.99,0.79,0.0,-0.039,1,5.0
857,commuter,headphones_019,Sony,399.99,0.92,0.5,0.981,1,5.0
858,remote_worker,headphones_012,Audio-Technica,129.99,0.77,0.0,1.846,1,5.0
859,audiophile,headphones_008,TCL,29.99,0.48,0.0,0.088,0,
860,gym_user,headphones_012,Audio-Technica,129.99,0.77,0.0,0.793,0,
861,gamer,headphones_008,TCL,29.99,0.48,0.0,0.505,1,5.0
862,frequent_traveler,headphones_011,Bose,199.0,0.8,0.5,2.836,0,
863,casual_listener,headphones_016,Edifier,179.99,0.79,0.0,1.132,0,
864,budget_student,headphones_019,Sony,399.99,0.92,0.0,0.031,0,
865,commuter,headphones_019,Sony,399.99,0.92,0.5,2.027,1,5.0
866,remote_worker,headphones_004,Skullcandy,44.99,0.55,0.0,0.235,1,4.0
867,audiophile,headphones_019,Sony,399.99,0.92,0.0,1.237,0,
868,gym_user,headphones_010,Sennheiser,179.99,0.78,0.0,-0.832,0,
869,gamer,headphones_021,Sennheiser,379.99,0.93,0.0,0.011,1,5.0
870,frequent_traveler,headphones_021,Sennheiser,379.99,0.93,0.5,1.434,1,5.0
871,casual_listener,headphones_019,Sony,399.99,0.92,0.0,0.395,0,
872,budget_student,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.553,0,
873,commuter,headphones_010,Sennheiser,179.99,0.78,0.5,0.75,1,5.0
874,remote_worker,headphones_007,Motorola,49.5,0.53,0.0,-0.016,0,
875,audiophile,headphones_006,Edifier,54.99,0.64,0.0,0.619,0,
876,gym_user,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.006,1,5.0
877,gamer,headphones_014,Beats,189.99,0.74,0.0,0.479,0,
878,frequent_traveler,headphones_004,Skullcandy,44.99,0.55,0.0,0.069,0,
879,casual_listener,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.302,0,
880,budget_student,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.16,0,
881,commuter,headphones_005,Philips,34.99,0.52,0.0,0.637,1,5.0
882,remote_worker,headphones_010,Sennheiser,179.99,0.78,0.0,1.132,0,
883,audiophile,headphones_005,Philips,34.99,0.52,0.0,0.166,0,
884,gym_user,headphones_006,Edifier,54.99,0.64,0.0,-0.069,1,5.0
885,gamer,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.376,1,5.0
886,frequent_traveler,headphones_024,Focal,499.0,0.95,0.0,0.553,0,
887,casual_listener,headphones_019,Sony,399.99,0.92,0.0,0.171,0,
888,budget_student,headphones_020,Bose,429.0,0.91,0.0,0.342,1,5.0
889,commuter,headphones_024,Focal,499.0,0.95,0.0,-0.459,0,
890,remote_worker,headphones_002,JBL,39.99,0.58,0.0,0.813,1,5.0
891,audiophile,headphones_025,Bang & Olufsen,479.99,0.91,0.0,1.171,0,
892,gym_user,headphones_011,Bose,199.0,0.8,0.0,-1.003,1,5.0
893,gamer,headphones_012,Audio-Technica,129.99,0.77,0.0,0.254,0,
894,frequent_traveler,headphones_017,Marshall,159.99,0.73,0.0,1.147,0,
895,casual_listener,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.778,0,
896,budget_student,headphones_006,Edifier,54.99,0.64,0.0,-0.536,1,5.0
897,commuter,headphones_012,Audio-Technica,129.99,0.77,0.0,0.073,0,
898,remote_worker,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.129,0,
899,audiophile,headphones_014,Beats,189.99,0.74,0.0,-0.194,1,5.0
900,gym_user,headphones_001,Sony,49.99,0.62,0.0,1.146,1,5.0
901,gamer,headphones_005,Philips,34.99,0.52,0.0,0.023,0,
902,frequent_traveler,headphones_021,Sennheiser,379.99,0.93,0.5,1.994,1,5.0
903,casual_listener,headphones_003,Anker Soundcore,59.99,0.6,0.0,1.466,1,5.0
904,budget_student,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.029,1,5.0
905,commuter,headphones_006,Edifier,54.99,0.64,0.0,1.017,0,
906,remote_worker,headphones_002,JBL,39.99,0.58,0.0,0.155,1,5.0
907,audiophile,headphones_009,Sony,149.99,0.72,0.0,1.337,1,5.0
908,gym_user,headphones_020,Bose,429.0,0.91,0.0,-0.233,0,
909,gamer,headphones_003,Anker Soundcore,59.99,0.6,0.0,-0.233,0,
910,frequent_traveler,headphones_014,Beats,189.99,0.74,0.0,0.417,0,
911,casual_listener,headphones_020,Bose,429.0,0.91,0.0,-0.636,1,5.0
912,budget_student,headphones_013,JBL,129.95,0.7,0.0,0.276,0,
913,commuter,headphones_007,Motorola,49.5,0.53,0.5,1.516,1,5.0
914,remote_worker,headphones_016,Edifier,179.99,0.79,0.0,-0.019,0,
915,audiophile,headphones_021,Sennheiser,379.99,0.93,0.0,1.213,0,
916,gym_user,headphones_021,Sennheiser,379.99,0.93,0.0,-0.523,0,
917,gamer,headphones_002,JBL,39.99,0.58,0.0,0.568,0,
918,frequent_traveler,headphones_001,Sony,49.99,0.62,0.0,1.047,0,
919,casual_listener,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,0.553,0,
920,budget_student,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.707,1,5.0
921,commuter,headphones_003,Anker Soundcore,59.99,0.6,0.5,1.603,1,5.0
922,remote_worker,headphones_010,Sennheiser,179.99,0.78,0.0,0.982,1,5.0
923,audiophile,headphones_009,Sony,149.99,0.72,0.0,0.684,0,
924,gym_user,headphones_005,Philips,34.99,0.52,0.0,-0.918,1,5.0
925,gamer,headphones_002,JBL,39.99,0.58,0.0,0.126,1,5.0
926,frequent_traveler,headphones_015,AKG,149.0,0.76,1.0,2.542,1,5.0
927,casual_listener,headphones_002,JBL,39.99,0.58,0.0,0.596,1,5.0
928,budget_student,headphones_001,Sony,49.99,0.62,0.0,0.254,0,
929,commuter,headphones_016,Edifier,179.99,0.79,0.5,1.721,1,5.0
930,remote_worker,headphones_011,Bose,199.0,0.8,0.5,0.663,0,
931,audiophile,headphones_010,Sennheiser,179.99,0.78,0.0,1.365,1,5.0
932,gym_user,headphones_013,JBL,129.95,0.7,0.0,-0.027,0,
933,gamer,headphones_016,Edifier,179.99,0.79,0.0,0.111,1,5.0
934,frequent_traveler,headphones_018,Philips,199.99,0.81,0.5,1.49,1,5.0
935,casual_listener,headphones_014,Beats,189.99,0.74,0.0,1.349,0,
936,budget_student,headphones_001,Sony,49.99,0.62,0.0,0.399,1,5.0
937,commuter,headphones_009,Sony,149.99,0.72,0.5,1.569,1,5.0
938,remote_worker,headphones_020,Bose,429.0,0.91,0.5,0.208,0,
939,audiophile,headphones_018,Philips,199.99,0.81,0.0,0.301,0,
940,gym_user,headphones_018,Philips,199.99,0.81,0.0,0.863,0,
941,gamer,headphones_018,Philips,199.99,0.81,0.0,0.899,0,
942,frequent_traveler,headphones_019,Sony,399.99,0.92,0.5,1.119,1,5.0
943,casual_listener,headphones_022,Apple,549.0,0.9,0.0,-0.068,1,4.0
944,budget_student,headphones_002,JBL,39.99,0.58,0.0,1.387,1,5.0
945,commuter,headphones_015,AKG,149.0,0.76,0.5,0.41,1,5.0
946,remote_worker,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,0.249,0,
947,audiophile,headphones_009,Sony,149.99,0.72,0.0,0.637,1,5.0
948,gym_user,headphones_025,Bang & Olufsen,479.99,0.91,0.0,-0.402,0,
949,gamer,headphones_005,Philips,34.99,0.52,0.0,0.456,1,5.0
950,frequent_traveler,headphones_016,Edifier,179.99,0.79,0.5,1.718,0,
951,casual_listener,headphones_024,Focal,499.0,0.95,0.0,-0.242,1,5.0
952,budget_student,headphones_018,Philips,199.99,0.81,0.0,0.043,0,
953,commuter,headphones_019,Sony,399.99,0.92,0.5,1.329,1,5.0
954,remote_worker,headphones_005,Philips,34.99,0.52,0.0,0.035,0,
955,audiophile,headphones_004,Skullcandy,44.99,0.55,0.0,0.066,0,
956,gym_user,headphones_018,Philips,199.99,0.81,0.0,0.335,1,5.0
957,gamer,headphones_020,Bose,429.0,0.91,0.0,0.637,1,4.0
958,frequent_traveler,headphones_005,Philips,34.99,0.52,0.5,1.167,1,5.0
959,casual_listener,headphones_010,Sennheiser,179.99,0.78,0.0,0.121,0,
960,budget_student,headphones_001,Sony,49.99,0.62,0.0,-0.046,1,5.0
961,commuter,headphones_003,Anker Soundcore,59.99,0.6,0.5,1.943,1,5.0
962,remote_worker,headphones_001,Sony,49.99,0.62,0.0,0.916,1,4.0
963,audiophile,headphones_017,Marshall,159.99,0.73,0.0,-0.594,0,
964,gym_user,headphones_012,Audio-Technica,129.99,0.77,0.0,1.068,0,
965,gamer,headphones_015,AKG,149.0,0.76,0.0,-0.115,0,
966,frequent_traveler,headphones_017,Marshall,159.99,0.73,0.0,0.291,1,5.0
967,casual_listener,headphones_005,Philips,34.99,0.52,0.0,-0.852,1,5.0
968,budget_student,headphones_016,Edifier,179.99,0.79,0.0,0.354,1,5.0
969,commuter,headphones_020,Bose,429.0,0.91,0.5,1.067,1,5.0
970,remote_worker,headphones_013,JBL,129.95,0.7,0.0,0.645,0,
971,audiophile,headphones_012,Audio-Technica,129.99,0.77,0.0,0.853,0,
972,gym_user,headphones_009,Sony,149.99,0.72,0.0,1.243,1,5.0
973,gamer,headphones_022,Apple,549.0,0.9,0.0,-0.445,0,
974,frequent_traveler,headphones_008,TCL,29.99,0.48,0.0,0.833,1,5.0
975,casual_listener,headphones_025,Bang & Olufsen,479.99,0.91,0.0,-0.322,0,
976,budget_student,headphones_009,Sony,149.99,0.72,0.0,0.532,0,
977,commuter,headphones_023,Bowers & Wilkins,499.99,0.94,0.5,1.237,1,5.0
978,remote_worker,headphones_005,Philips,34.99,0.52,0.0,0.395,0,
979,audiophile,headphones_008,TCL,29.99,0.48,0.0,0.08,1,5.0
980,gym_user,headphones_016,Edifier,179.99,0.79,0.0,0.099,1,5.0
981,gamer,headphones_006,Edifier,54.99,0.64,0.0,-0.003,0,
982,frequent_traveler,headphones_001,Sony,49.99,0.62,0.0,0.369,0,
983,casual_listener,headphones_025,Bang & Olufsen,479.99,0.91,0.0,-0.22,0,
984,budget_student,headphones_016,Edifier,179.99,0.79,0.0,-0.128,0,
985,commuter,headphones_001,Sony,49.99,0.62,0.0,0.151,0,
986,remote_worker,headphones_022,Apple,549.0,0.9,0.0,0.039,0,
987,audiophile,headphones_002,JBL,39.99,0.58,0.0,0.694,1,5.0
988,gym_user,headphones_019,Sony,399.99,0.92,0.0,-0.172,0,
989,gamer,headphones_025,Bang & Olufsen,479.99,0.91,0.0,-0.349,1,5.0
990,frequent_traveler,headphones_015,AKG,149.0,0.76,1.0,2.312,1,5.0
991,casual_listener,headphones_018,Philips,199.99,0.81,0.0,-0.75,1,5.0
992,budget_student,headphones_002,JBL,39.99,0.58,0.0,0.253,0,
993,commuter,headphones_020,Bose,429.0,0.91,0.5,1.564,1,5.0
994,remote_worker,headphones_022,Apple,549.0,0.9,0.0,0.542,1,5.0
995,audiophile,headphones_013,JBL,129.95,0.7,0.0,0.596,1,5.0
996,gym_user,headphones_024,Focal,499.0,0.95,0.0,0.522,1,5.0
997,gamer,headphones_014,Beats,189.99,0.74,0.0,0.493,0,
998,frequent_traveler,headphones_007,Motorola,49.5,0.53,0.5,1.199,1,5.0
999,casual_listener,headphones_024,Focal,499.0,0.95,0.0,-0.024,1,5.0
1000,budget_student,headphones_017,Marshall,159.99,0.73,0.0,-0.66,0,
1001,commuter,headphones_009,Sony,149.99,0.72,0.5,1.413,1,5.0
1002,remote_worker,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.289,1,5.0
1003,audiophile,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.994,1,5.0
1004,gym_user,headphones_015,AKG,149.0,0.76,0.0,0.332,1,5.0
1005,gamer,headphones_017,Marshall,159.99,0.73,0.0,1.36,1,5.0
1006,frequent_traveler,headphones_016,Edifier,179.99,0.79,0.5,1.397,0,
1007,casual_listener,headphones_016,Edifier,179.99,0.79,0.0,0.455,0,
1008,budget_student,headphones_002,JBL,39.99,0.58,0.0,0.91,1,5.0
1009,commuter,headphones_006,Edifier,54.99,0.64,0.0,0.289,1,5.0
1010,remote_worker,headphones_007,Motorola,49.5,0.53,0.0,0.568,1,5.0
1011,audiophile,headphones_020,Bose,429.0,0.91,0.0,1.202,1,5.0
1012,gym_user,headphones_001,Sony,49.99,0.62,0.0,-0.162,1,5.0
1013,gamer,headphones_009,Sony,149.99,0.72,0.0,0.49,0,
1014,frequent_traveler,headphones_003,Anker Soundcore,59.99,0.6,0.5,1.323,1,5.0
1015,casual_listener,headphones_024,Focal,499.0,0.95,0.0,-0.632,0,
1016,budget_student,headphones_012,Audio-Technica,129.99,0.77,0.0,0.263,0,
1017,commuter,headphones_015,AKG,149.0,0.76,0.5,1.087,1,5.0
1018,remote_worker,headphones_015,AKG,149.0,0.76,0.0,-0.008,0,
1019,audiophile,headphones_018,Philips,199.99,0.81,0.0,0.497,1,5.0
1020,gym_user,headphones_005,Philips,34.99,0.52,0.0,-0.225,0,
1021,gamer,headphones_013,JBL,129.95,0.7,0.0,-0.139,0,
1022,frequent_traveler,headphones_011,Bose,199.0,0.8,0.5,0.521,0,
1023,casual_listener,headphones_006,Edifier,54.99,0.64,0.0,1.399,0,
1024,budget_student,headphones_021,Sennheiser,379.99,0.93,0.0,-0.249,1,5.0
1025,commuter,headphones_024,Focal,499.0,0.95,0.0,-0.711,0,
1026,remote_worker,headphones_010,Sennheiser,179.99,0.78,0.0,1.072,0,
1027,audiophile,headphones_019,Sony,399.99,0.92,0.0,0.251,0,
1028,gym_user,headphones_017,Marshall,159.99,0.73,0.0,0.576,1,5.0
1029,gamer,headphones_013,JBL,129.95,0.7,0.0,1.138,1,5.0
1030,frequent_traveler,headphones_017,Marshall,159.99,0.73,0.0,1.023,0,
1031,casual_listener,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.18,1,5.0
1032,budget_student,headphones_002,JBL,39.99,0.58,0.0,-0.046,0,
1033,commuter,headphones_020,Bose,429.0,0.91,0.5,0.503,0,
1034,remote_worker,headphones_017,Marshall,159.99,0.73,0.0,0.543,0,
1035,audiophile,headphones_006,Edifier,54.99,0.64,0.0,0.524,1,5.0
1036,gym_user,headphones_019,Sony,399.99,0.92,0.0,0.782,1,5.0
1037,gamer,headphones_010,Sennheiser,179.99,0.78,0.0,-0.211,0,
1038,frequent_traveler,headphones_021,Sennheiser,379.99,0.93,0.5,1.401,1,5.0
1039,casual_listener,headphones_002,JBL,39.99,0.58,0.0,0.37,1,5.0
1040,budget_student,headphones_001,Sony,49.99,0.62,0.0,0.182,0,
1041,commuter,headphones_012,Audio-Technica,129.99,0.77,0.0,0.506,1,5.0
1042,remote_worker,headphones_019,Sony,399.99,0.92,0.0,0.25,0,
1043,audiophile,headphones_004,Skullcandy,44.99,0.55,0.0,0.23,0,
1044,gym_user,headphones_014,Beats,189.99,0.74,0.0,-1.046,0,
1045,gamer,headphones_002,JBL,39.99,0.58,0.0,0.986,1,5.0
1046,frequent_traveler,headphones_023,Bowers & Wilkins,499.99,0.94,0.5,1.884,1,5.0
1047,casual_listener,headphones_009,Sony,149.99,0.72,0.0,0.467,0,
1048,budget_student,headphones_015,AKG,149.0,0.76,0.0,-0.875,1,5.0
1049,commuter,headphones_016,Edifier,179.99,0.79,0.5,1.053,0,
1050,remote_worker,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.916,0,
1051,audiophile,headphones_013,JBL,129.95,0.7,0.0,0.58,1,5.0
1052,gym_user,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.007,0,
1053,gamer,headphones_009,Sony,149.99,0.72,0.0,0.508,0,
1054,frequent_traveler,headphones_008,TCL,29.99,0.48,0.0,0.649,1,5.0
1055,casual_listener,headphones_016,Edifier,179.99,0.79,0.0,-0.726,0,
1056,budget_student,headphones_009,Sony,149.99,0.72,0.0,-0.187,1,5.0
1057,commuter,headphones_020,Bose,429.0,0.91,0.5,1.987,1,5.0
1058,remote_worker,headphones_019,Sony,399.99,0.92,0.0,0.378,1,5.0
1059,audiophile,headphones_001,Sony,49.99,0.62,0.0,0.876,1,4.0
1060,gym_user,headphones_019,Sony,399.99,0.92,0.0,-0.844,0,
1061,gamer,headphones_003,Anker Soundcore,59.99,0.6,0.0,-0.252,0,
1062,frequent_traveler,headphones_017,Marshall,159.99,0.73,0.0,0.647,1,5.0
1063,casual_listener,headphones_005,Philips,34.99,0.52,0.0,0.727,1,5.0
1064,budget_student,headphones_002,JBL,39.99,0.58,0.0,-0.695,1,5.0
1065,commuter,headphones_012,Audio-Technica,129.99,0.77,0.0,0.64,0,
1066,remote_worker,headphones_010,Sennheiser,179.99,0.78,0.0,0.487,0,
1067,audiophile,headphones_002,JBL,39.99,0.58,0.0,0.567,1,5.0
1068,gym_user,headphones_014,Beats,189.99,0.74,0.0,-0.023,0,
1069,gamer,headphones_002,JBL,39.99,0.58,0.0,1.179,0,
1070,frequent_traveler,headphones_005,Philips,34.99,0.52,0.5,0.983,1,5.0
1071,casual_listener,headphones_025,Bang & Olufsen,479.99,0.91,0.0,-1.132,0,
1072,budget_student,headphones_014,Beats,189.99,0.74,0.0,-0.556,0,
1073,commuter,headphones_001,Sony,49.99,0.62,0.0,-0.701,0,
1074,remote_worker,headphones_022,Apple,549.0,0.9,0.0,0.081,1,5.0
1075,audiophile,headphones_011,Bose,199.0,0.8,0.0,1.493,1,5.0
1076,gym_user,headphones_025,Bang & Olufsen,479.99,0.91,0.0,-0.267,1,5.0
1077,gamer,headphones_009,Sony,149.99,0.72,0.0,1.439,1,5.0
1078,frequent_traveler,headphones_008,TCL,29.99,0.48,0.0,0.65,0,
1079,casual_listener,headphones_008,TCL,29.99,0.48,0.5,0.758,1,5.0
1080,budget_student,headphones_013,JBL,129.95,0.7,0.0,0.001,1,5.0
1081,commuter,headphones_001,Sony,49.99,0.62,0.0,1.05,1,5.0
1082,remote_worker,headphones_014,Beats,189.99,0.74,0.0,0.234,0,
1083,audiophile,headphones_011,Bose,199.0,0.8,0.0,0.377,0,
1084,gym_user,headphones_007,Motorola,49.5,0.53,0.0,0.498,1,5.0
1085,gamer,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.023,0,
1086,frequent_traveler,headphones_017,Marshall,159.99,0.73,0.0,0.627,1,5.0
1087,casual_listener,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,0.806,1,5.0
1088,budget_student,headphones_020,Bose,429.0,0.91,0.0,-0.414,0,
1089,commuter,headphones_011,Bose,199.0,0.8,0.5,1.753,1,5.0
1090,remote_worker,headphones_010,Sennheiser,179.99,0.78,0.0,1.415,1,5.0
1091,audiophile,headphones_006,Edifier,54.99,0.64,0.0,1.05,1,5.0
1092,gym_user,headphones_001,Sony,49.99,0.62,0.0,0.421,1,5.0
1093,gamer,headphones_005,Philips,34.99,0.52,0.0,0.829,0,
1094,frequent_traveler,headphones_024,Focal,499.0,0.95,0.0,-0.424,1,5.0
1095,casual_listener,headphones_017,Marshall,159.99,0.73,0.0,0.69,1,5.0
1096,budget_student,headphones_011,Bose,199.0,0.8,0.0,-0.382,0,
1097,commuter,headphones_013,JBL,129.95,0.7,0.5,1.335,1,5.0
1098,remote_worker,headphones_008,TCL,29.99,0.48,0.0,0.029,0,
1099,audiophile,headphones_021,Sennheiser,379.99,0.93,0.0,1.007,0,
1100,gym_user,headphones_001,Sony,49.99,0.62,0.0,0.329,0,
1101,gamer,headphones_011,Bose,199.0,0.8,0.0,-0.059,1,5.0
1102,frequent_traveler,headphones_007,Motorola,49.5,0.53,0.5,0.564,1,5.0
1103,casual_listener,headphones_004,Skullcandy,44.99,0.55,0.0,0.229,1,5.0
1104,budget_student,headphones_005,Philips,34.99,0.52,0.0,0.497,1,5.0
1105,commuter,headphones_017,Marshall,159.99,0.73,0.0,0.288,0,
1106,remote_worker,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.235,1,5.0
1107,audiophile,headphones_016,Edifier,179.99,0.79,0.0,0.797,0,
1108,gym_user,headphones_015,AKG,149.0,0.76,0.0,0.433,1,5.0
1109,gamer,headphones_012,Audio-Technica,129.99,0.77,0.0,1.124,1,5.0
1110,frequent_traveler,headphones_004,Skullcandy,44.99,0.55,0.0,0.997,1,5.0
1111,casual_listener,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.297,0,
1112,budget_student,headphones_016,Edifier,179.99,0.79,0.0,-0.663,0,
1113,commuter,headphones_022,Apple,549.0,0.9,0.0,0.336,1,5.0
1114,remote_worker,headphones_002,JBL,39.99,0.58,0.0,0.15,0,
1115,audiophile,headphones_002,JBL,39.99,0.58,0.0,0.941,1,5.0
1116,gym_user,headphones_004,Skullcandy,44.99,0.55,0.0,0.747,1,5.0
1117,gamer,headphones_011,Bose,199.0,0.8,0.0,0.661,1,5.0
1118,frequent_traveler,headphones_011,Bose,199.0,0.8,0.5,1.744,0,
1119,casual_listener,headphones_004,Skullcandy,44.99,0.55,0.0,0.547,0,
1120,budget_student,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.254,0,
1121,commuter,headphones_022,Apple,549.0,0.9,0.0,-0.279,0,
1122,remote_worker,headphones_012,Audio-Technica,129.99,0.77,0.0,1.057,1,5.0
1123,audiophile,headphones_005,Philips,34.99,0.52,0.0,0.505,1,5.0
1124,gym_user,headphones_016,Edifier,179.99,0.79,0.0,0.124,0,
1125,gamer,headphones_001,Sony,49.99,0.62,0.0,0.342,0,
1126,frequent_traveler,headphones_004,Skullcandy,44.99,0.55,0.0,0.305,0,
1127,casual_listener,headphones_015,AKG,149.0,0.76,0.0,-0.277,0,
1128,budget_student,headphones_008,TCL,29.99,0.48,0.0,0.322,0,
1129,commuter,headphones_005,Philips,34.99,0.52,0.0,1.654,1,5.0
1130,remote_worker,headphones_022,Apple,549.0,0.9,0.0,-0.019,0,
1131,audiophile,headphones_005,Philips,34.99,0.52,0.0,1.032,1,4.0
1132,gym_user,headphones_004,Skullcandy,44.99,0.55,0.0,-0.83,1,5.0
1133,gamer,headphones_018,Philips,199.99,0.81,0.0,0.969,0,
1134,frequent_traveler,headphones_005,Philips,34.99,0.52,0.5,0.849,1,5.0
