session_id,segment,product_id,brand,price,quality_score,feature_match,purchase_utility,purchased,satisfaction
1203,android_fast_charge,phone_chargers_015,Spigen,27.99,0.86,0.0,0.011,0,
1204,multi_device_household,phone_chargers_001,Anker,14.99,0.88,0.0,0.397,0,
1205,office_worker,phone_chargers_017,Mophie,24.95,0.87,0.5,0.735,1,5.0
1206,parent_for_family,phone_chargers_022,Apple,59.0,0.91,0.0,-0.135,0,
1207,safety_conscious,phone_chargers_020,Belkin,59.99,0.9,0.0,0.933,1,5.0
1208,budget_student,phone_chargers_018,Xiaomi,39.5,0.85,0.0,-0.038,0,
1209,frequent_traveler,phone_chargers_002,Belkin,19.99,0.85,0.5,1.598,0,
1210,iphone_user,phone_chargers_019,Anker,69.99,0.92,0.0,0.124,0,
1211,android_fast_charge,phone_chargers_014,Baseus,42.99,0.85,0.5,0.79,0,
1212,multi_device_household,phone_chargers_015,Spigen,27.99,0.86,0.0,-0.176,0,
1213,office_worker,phone_chargers_019,Anker,69.99,0.92,0.0,0.013,0,
1214,parent_for_family,phone_chargers_004,Baseus,15.99,0.78,0.0,0.728,0,
1215,safety_conscious,phone_chargers_012,Samsung,29.99,0.88,0.0,0.164,1,5.0
1216,budget_student,phone_chargers_011,Belkin,39.99,0.87,0.0,-0.295,1,5.0
1217,frequent_traveler,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.599,1,5.0
1218,iphone_user,phone_chargers_011,Belkin,39.99,0.87,0.5,0.897,1,5.0
1219,android_fast_charge,phone_chargers_001,Anker,14.99,0.88,0.5,2.418,1,5.0
1220,multi_device_household,phone_chargers_017,Mophie,24.95,0.87,0.0,-0.271,0,
1221,office_worker,phone_chargers_016,RavPower,35.99,0.84,0.0,0.901,1,5.0
1222,parent_for_family,phone_chargers_008,RavPower,11.49,0.79,0.5,0.557,0,
1223,safety_conscious,phone_chargers_024,Baseus,79.99,0.88,0.0,0.762,0,
1224,budget_student,phone_chargers_003,Ugreen,12.49,0.8,1.0,2.246,1,5.0
1225,frequent_traveler,phone_chargers_023,Ugreen,74.99,0.9,0.0,-0.051,1,5.0
1226,iphone_user,phone_chargers_021,Samsung,54.99,0.89,0.0,0.512,1,5.0
1227,android_fast_charge,phone_chargers_019,Anker,69.99,0.92,0.0,0.401,0,
1228,multi_device_household,phone_chargers_022,Apple,59.0,0.91,0.0,-0.347,0,
1229,office_worker,phone_chargers_008,RavPower,11.49,0.79,0.5,1.925,1,5.0
1230,parent_for_family,phone_chargers_019,Anker,69.99,0.92,0.0,-0.95,1,5.0
1231,safety_conscious,phone_chargers_022,Apple,59.0,0.91,0.0,0.354,1,5.0
1232,budget_student,phone_chargers_024,Baseus,79.99,0.88,0.0,-1.382,0,
1233,frequent_traveler,phone_chargers_020,Belkin,59.99,0.9,0.0,-0.169,0,
1234,iphone_user,phone_chargers_008,RavPower,11.49,0.79,0.0,-0.272,0,
1235,android_fast_charge,phone_chargers_005,Aukey,13.99,0.82,0.0,0.099,0,
1236,multi_device_household,phone_chargers_017,Mophie,24.95,0.87,0.0,1.081,1,5.0
1237,office_worker,phone_chargers_004,Baseus,15.99,0.78,0.0,0.143,1,5.0
1238,parent_for_family,phone_chargers_011,Belkin,39.99,0.87,0.0,-0.067,0,
1239,safety_conscious,phone_chargers_014,Baseus,42.99,0.85,0.0,0.949,1,5.0
1240,budget_student,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.302,1,5.0
1241,frequent_traveler,phone_chargers_021,Samsung,54.99,0.89,0.0,0.879,1,5.0
1242,iphone_user,phone_chargers_021,Samsung,54.99,0.89,0.0,0.403,0,
1243,android_fast_charge,phone_chargers_016,RavPower,35.99,0.84,0.0,1.371,1,5.0
1244,multi_device_household,phone_chargers_005,Aukey,13.99,0.82,0.0,0.702,1,5.0
1245,office_worker,phone_chargers_022,Apple,59.0,0.91,0.5,0.631,0,
1246,parent_for_family,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.049,1,4.0
1247,safety_conscious,phone_chargers_017,Mophie,24.95,0.87,0.0,0.562,0,
1248,budget_student,phone_chargers_016,RavPower,35.99,0.84,0.0,-0.558,0,
1249,frequent_traveler,phone_chargers_017,Mophie,24.95,0.87,0.5,1.335,0,
1250,iphone_user,phone_chargers_025,Mophie,64.95,0.9,0.5,1.641,0,
1251,android_fast_charge,phone_chargers_018,Xiaomi,39.5,0.85,0.0,0.17,0,
1252,multi_device_household,phone_chargers_011,Belkin,39.99,0.87,0.0,1.601,0,
1253,office_worker,phone_chargers_025,Mophie,64.95,0.9,0.0,-0.003,0,
1254,parent_for_family,phone_chargers_013,Ugreen,32.5,0.86,0.0,-0.157,0,
1255,safety_conscious,phone_chargers_016,RavPower,35.99,0.84,0.0,1.107,1,5.0
1256,budget_student,phone_chargers_025,Mophie,64.95,0.9,0.0,-0.161,0,
1257,frequent_traveler,phone_chargers_025,Mophie,64.95,0.9,0.0,0.131,1,5.0
1258,iphone_user,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.571,0,
1259,android_fast_charge,phone_chargers_015,Spigen,27.99,0.86,0.0,0.564,0,
1260,multi_device_household,phone_chargers_011,Belkin,39.99,0.87,0.0,-0.239,1,5.0
1261,office_worker,phone_chargers_019,Anker,69.99,0.92,0.0,-0.278,0,
1262,parent_for_family,phone_chargers_004,Baseus,15.99,0.78,0.0,-0.584,0,
1263,safety_conscious,phone_chargers_019,Anker,69.99,0.92,0.0,0.842,0,
1264,budget_student,phone_chargers_012,Samsung,29.99,0.88,0.0,-0.354,1,5.0
1265,frequent_traveler,phone_chargers_018,Xiaomi,39.5,0.85,0.0,1.117,1,5.0
1266,iphone_user,phone_chargers_009,OnePlus,18.5,0.81,0.0,0.392,0,
1267,android_fast_charge,phone_chargers_013,Ugreen,32.5,0.86,0.0,-0.176,1,5.0
1268,multi_device_household,phone_chargers_010,Anker,34.99,0.9,0.0,0.752,0,
1269,office_worker,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.279,1,5.0
1270,parent_for_family,phone_chargers_008,RavPower,11.49,0.79,0.5,1.297,1,5.0
1271,safety_conscious,phone_chargers_017,Mophie,24.95,0.87,0.0,0.842,0,
1272,budget_student,phone_chargers_001,Anker,14.99,0.88,1.0,1.949,1,5.0
1273,frequent_traveler,phone_chargers_025,Mophie,64.95,0.9,0.0,-0.147,0,
1274,iphone_user,phone_chargers_007,Xiaomi,10.99,0.76,0.0,-0.149,0,
1275,android_fast_charge,phone_chargers_019,Anker,69.99,0.92,0.0,0.892,1,5.0
1276,multi_device_household,phone_chargers_016,RavPower,35.99,0.84,0.0,-0.507,0,
1277,office_worker,phone_chargers_011,Belkin,39.99,0.87,0.0,-0.236,1,5.0
1278,parent_for_family,phone_chargers_004,Baseus,15.99,0.78,0.0,0.961,1,5.0
1279,safety_conscious,phone_chargers_020,Belkin,59.99,0.9,0.0,0.557,0,
1280,budget_student,phone_chargers_012,Samsung,29.99,0.88,0.0,-0.882,0,
1281,frequent_traveler,phone_chargers_017,Mophie,24.95,0.87,0.5,1.388,1,5.0
1282,iphone_user,phone_chargers_006,Spigen,17.99,0.84,0.5,2.4,1,5.0
1283,android_fast_charge,phone_chargers_012,Samsung,29.99,0.88,0.5,1.311,1,5.0
1284,multi_device_household,phone_chargers_020,Belkin,59.99,0.9,0.0,0.248,1,5.0
1285,office_worker,phone_chargers_016,RavPower,35.99,0.84,0.0,0.987,0,
1286,parent_for_family,phone_chargers_007,Xiaomi,10.99,0.76,0.0,0.073,1,5.0
1287,safety_conscious,phone_chargers_020,Belkin,59.99,0.9,0.0,0.855,1,4.0
1288,budget_student,phone_chargers_010,Anker,34.99,0.9,1.0,1.631,1,5.0
1289,frequent_traveler,phone_chargers_016,RavPower,35.99,0.84,0.0,0.772,1,5.0
1290,iphone_user,phone_chargers_022,Apple,59.0,0.91,0.5,1.635,1,5.0
1291,android_fast_charge,phone_chargers_018,Xiaomi,39.5,0.85,0.0,1.076,0,
1292,multi_device_household,phone_chargers_014,Baseus,42.99,0.85,0.0,-0.06,0,
1293,office_worker,phone_chargers_003,Ugreen,12.49,0.8,0.5,0.635,0,
1294,parent_for_family,phone_chargers_024,Baseus,79.99,0.88,0.0,-0.472,0,
1295,safety_conscious,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.284,0,
1296,budget_student,phone_chargers_024,Baseus,79.99,0.88,0.0,-0.081,1,5.0
1297,frequent_traveler,phone_chargers_003,Ugreen,12.49,0.8,0.5,0.402,1,5.0
1298,iphone_user,phone_chargers_011,Belkin,39.99,0.87,0.5,1.152,1,5.0
1299,android_fast_charge,phone_chargers_021,Samsung,54.99,0.89,0.0,0.896,1,5.0
1300,multi_device_household,phone_chargers_022,Apple,59.0,0.91,0.0,-0.264,0,
1301,office_worker,phone_chargers_012,Samsung,29.99,0.88,0.0,-0.051,0,
1302,parent_for_family,phone_chargers_024,Baseus,79.99,0.88,0.0,0.137,0,
1303,safety_conscious,phone_chargers_009,OnePlus,18.5,0.81,0.0,0.849,0,
1304,budget_student,phone_chargers_011,Belkin,39.99,0.87,0.0,0.531,1,5.0
1305,frequent_traveler,phone_chargers_004,Baseus,15.99,0.78,0.0,-0.301,0,
1306,iphone_user,phone_chargers_002,Belkin,19.99,0.85,0.5,0.529,0,
1307,android_fast_charge,phone_chargers_013,Ugreen,32.5,0.86,0.0,1.331,1,5.0
1308,multi_device_household,phone_chargers_024,Baseus,79.99,0.88,0.0,0.34,1,5.0
1309,office_worker,phone_chargers_022,Apple,59.0,0.91,0.5,1.143,1,5.0
1310,parent_for_family,phone_chargers_013,Ugreen,32.5,0.86,0.0,-0.37,0,
1311,safety_conscious,phone_chargers_012,Samsung,29.99,0.88,0.0,0.867,0,
1312,budget_student,phone_chargers_005,Aukey,13.99,0.82,1.0,1.598,1,5.0
1313,frequent_traveler,phone_chargers_004,Baseus,15.99,0.78,0.0,0.841,0,
1314,iphone_user,phone_chargers_022,Apple,59.0,0.91,0.5,1.823,1,5.0
1315,android_fast_charge,phone_chargers_003,Ugreen,12.49,0.8,0.5,1.213,0,
1316,multi_device_household,phone_chargers_009,OnePlus,18.5,0.81,0.0,-0.852,0,
1317,office_worker,phone_chargers_014,Baseus,42.99,0.85,0.0,0.288,1,5.0
1318,parent_for_family,phone_chargers_016,RavPower,35.99,0.84,0.0,0.193,0,
1319,safety_conscious,phone_chargers_022,Apple,59.0,0.91,0.0,0.598,1,5.0
1320,budget_student,phone_chargers_011,Belkin,39.99,0.87,0.0,0.611,0,
1321,frequent_traveler,phone_chargers_012,Samsung,29.99,0.88,0.0,0.905,1,5.0
1322,iphone_user,phone_chargers_002,Belkin,19.99,0.85,0.5,2.257,0,
1323,android_fast_charge,phone_chargers_010,Anker,34.99,0.9,0.0,-0.482,0,
1324,multi_device_household,phone_chargers_016,RavPower,35.99,0.84,0.0,0.696,1,5.0
1325,office_worker,phone_chargers_015,Spigen,27.99,0.86,0.5,1.827,0,
1326,parent_for_family,phone_chargers_020,Belkin,59.99,0.9,0.0,-0.531,0,
1327,safety_conscious,phone_chargers_010,Anker,34.99,0.9,0.0,-0.034,0,
1328,budget_student,phone_chargers_002,Belkin,19.99,0.85,1.0,1.341,1,5.0
1329,frequent_traveler,phone_chargers_009,OnePlus,18.5,0.81,0.5,0.391,0,
1330,iphone_user,phone_chargers_015,Spigen,27.99,0.86,0.0,0.831,0,
1331,android_fast_charge,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.464,1,5.0
1332,multi_device_household,phone_chargers_024,Baseus,79.99,0.88,0.0,-0.104,0,
1333,office_worker,phone_chargers_022,Apple,59.0,0.91,0.5,1.142,1,5.0
1334,parent_for_family,phone_chargers_017,Mophie,24.95,0.87,0.0,0.176,0,
1335,safety_conscious,phone_chargers_005,Aukey,13.99,0.82,0.0,0.932,1,5.0
1336,budget_student,phone_chargers_012,Samsung,29.99,0.88,0.0,-0.544,0,
1337,frequent_traveler,phone_chargers_007,Xiaomi,10.99,0.76,0.5,1.128,1,5.0
1338,iphone_user,phone_chargers_021,Samsung,54.99,0.89,0.0,-0.022,1,5.0
1339,android_fast_charge,phone_chargers_002,Belkin,19.99,0.85,0.5,1.226,1,5.0
1340,multi_device_household,phone_chargers_015,Spigen,27.99,0.86,0.0,0.409,1,5.0
1341,office_worker,phone_chargers_014,Baseus,42.99,0.85,0.0,0.112,1,5.0
1342,parent_for_family,phone_chargers_017,Mophie,24.95,0.87,0.0,-0.278,0,
1343,safety_conscious,phone_chargers_025,Mophie,64.95,0.9,0.0,0.593,1,4.0
1344,budget_student,phone_chargers_013,Ugreen,32.5,0.86,0.0,1.465,1,5.0
1345,frequent_traveler,phone_chargers_013,Ugreen,32.5,0.86,0.0,0.715,1,5.0
1346,iphone_user,phone_chargers_013,Ugreen,32.5,0.86,0.0,0.803,1,5.0
1347,android_fast_charge,phone_chargers_011,Belkin,39.99,0.87,0.5,1.594,1,5.0
1348,multi_device_household,phone_chargers_013,Ugreen,32.5,0.86,0.0,0.555,1,5.0
1349,office_worker,phone_chargers_015,Spigen,27.99,0.86,0.5,1.234,1,5.0
1350,parent_for_family,phone_chargers_006,Spigen,17.99,0.84,0.5,-0.148,0,
1351,safety_conscious,phone_chargers_024,Baseus,79.99,0.88,0.0,0.422,1,5.0
1352,budget_student,phone_chargers_019,Anker,69.99,0.92,0.0,-0.235,0,
1353,frequent_traveler,phone_chargers_013,Ugreen,32.5,0.86,0.0,1.536,1,5.0
1354,iphone_user,phone_chargers_007,Xiaomi,10.99,0.76,0.0,0.581,0,
1355,android_fast_charge,phone_chargers_008,RavPower,11.49,0.79,0.0,0.747,1,5.0
1356,multi_device_household,phone_chargers_011,Belkin,39.99,0.87,0.0,0.691,0,
1357,office_worker,phone_chargers_005,Aukey,13.99,0.82,0.5,2.016,1,5.0
1358,parent_for_family,phone_chargers_019,Anker,69.99,0.92,0.0,0.254,1,4.0
1359,safety_conscious,phone_chargers_016,RavPower,35.99,0.84,0.0,0.411,0,
1360,budget_student,phone_chargers_012,Samsung,29.99,0.88,0.0,1.037,1,5.0
1361,frequent_traveler,phone_chargers_025,Mophie,64.95,0.9,0.0,1.518,1,5.0
1362,iphone_user,phone_chargers_011,Belkin,39.99,0.87,0.5,0.851,0,
1363,android_fast_charge,phone_chargers_001,Anker,14.99,0.88,0.5,1.364,1,5.0
1364,multi_device_household,phone_chargers_024,Baseus,79.99,0.88,0.0,0.718,0,
1365,office_worker,phone_chargers_006,Spigen,17.99,0.84,0.0,-0.175,1,5.0
1366,parent_for_family,phone_chargers_025,Mophie,64.95,0.9,0.0,0.249,0,
1367,safety_conscious,phone_chargers_001,Anker,14.99,0.88,0.0,1.262,1,5.0
1368,budget_student,phone_chargers_011,Belkin,39.99,0.87,0.0,0.267,1,5.0
1369,frequent_traveler,phone_chargers_001,Anker,14.99,0.88,0.5,0.721,0,
1370,iphone_user,phone_chargers_006,Spigen,17.99,0.84,0.5,1.461,1,5.0
1371,android_fast_charge,phone_chargers_013,Ugreen,32.5,0.86,0.0,0.335,0,
1372,multi_device_household,phone_chargers_020,Belkin,59.99,0.9,0.0,0.607,0,
1373,office_worker,phone_chargers_004,Baseus,15.99,0.78,0.0,-0.242,1,5.0
1374,parent_for_family,phone_chargers_024,Baseus,79.99,0.88,0.0,0.88,0,
1375,safety_conscious,phone_chargers_014,Baseus,42.99,0.85,0.0,-0.236,0,
1376,budget_student,phone_chargers_025,Mophie,64.95,0.9,0.0,-0.731,0,
1377,frequent_traveler,phone_chargers_014,Baseus,42.99,0.85,0.0,0.177,1,5.0
1378,iphone_user,phone_chargers_009,OnePlus,18.5,0.81,0.0,-0.18,0,
1379,android_fast_charge,phone_chargers_003,Ugreen,12.49,0.8,0.5,1.928,1,5.0
1380,multi_device_household,phone_chargers_001,Anker,14.99,0.88,0.0,-0.274,1,5.0
1381,office_worker,phone_chargers_019,Anker,69.99,0.92,0.0,0.204,0,
1382,parent_for_family,phone_chargers_017,Mophie,24.95,0.87,0.0,0.189,0,
1383,safety_conscious,phone_chargers_017,Mophie,24.95,0.87,0.0,0.74,0,
1384,budget_student,phone_chargers_001,Anker,14.99,0.88,1.0,1.855,1,5.0
1385,frequent_traveler,phone_chargers_009,OnePlus,18.5,0.81,0.5,0.516,0,
1386,iphone_user,phone_chargers_014,Baseus,42.99,0.85,0.5,2.121,1,5.0
1387,android_fast_charge,phone_chargers_005,Aukey,13.99,0.82,0.0,0.646,1,5.0
1388,multi_device_household,phone_chargers_014,Baseus,42.99,0.85,0.0,-0.055,1,5.0
1389,office_worker,phone_chargers_017,Mophie,24.95,0.87,0.5,1.418,1,5.0
1390,parent_for_family,phone_chargers_019,Anker,69.99,0.92,0.0,-0.592,0,
1391,safety_conscious,phone_chargers_014,Baseus,42.99,0.85,0.0,0.772,0,
1392,budget_student,phone_chargers_002,Belkin,19.99,0.85,1.0,1.725,1,5.0
1393,frequent_traveler,phone_chargers_025,Mophie,64.95,0.9,0.0,0.269,0,
1394,iphone_user,phone_chargers_019,Anker,69.99,0.92,0.0,0.688,1,5.0
1395,android_fast_charge,phone_chargers_018,Xiaomi,39.5,0.85,0.0,0.872,1,5.0
1396,multi_device_household,phone_chargers_022,Apple,59.0,0.91,0.0,0.618,0,
1397,office_worker,phone_chargers_007,Xiaomi,10.99,0.76,0.5,0.916,1,5.0
1398,parent_for_family,phone_chargers_015,Spigen,27.99,0.86,0.5,0.619,0,
1399,safety_conscious,phone_chargers_023,Ugreen,74.99,0.9,0.0,1.111,0,
1400,budget_student,phone_chargers_013,Ugreen,32.5,0.86,0.0,-0.935,0,
1401,frequent_traveler,phone_chargers_003,Ugreen,12.49,0.8,0.5,1.117,0,
1402,iphone_user,phone_chargers_022,Apple,59.0,0.91,0.5,1.439,1,5.0
1403,android_fast_charge,phone_chargers_010,Anker,34.99,0.9,0.0,-0.07,0,
1404,multi_device_household,phone_chargers_021,Samsung,54.99,0.89,0.0,0.538,0,
1405,office_worker,phone_chargers_014,Baseus,42.99,0.85,0.0,0.739,1,5.0
1406,parent_for_family,phone_chargers_008,RavPower,11.49,0.79,0.5,1.533,1,5.0
1407,safety_conscious,phone_chargers_001,Anker,14.99,0.88,0.0,0.866,0,
1408,budget_student,phone_chargers_025,Mophie,64.95,0.9,0.0,-0.624,0,
1409,frequent_traveler,phone_chargers_001,Anker,14.99,0.88,0.5,1.864,1,5.0
1410,iphone_user,phone_chargers_022,Apple,59.0,0.91,0.5,1.714,0,
1411,android_fast_charge,phone_chargers_014,Baseus,42.99,0.85,0.5,0.859,0,
1412,multi_device_household,phone_chargers_015,Spigen,27.99,0.86,0.0,0.256,0,
1413,office_worker,phone_chargers_017,Mophie,24.95,0.87,0.5,1.113,1,5.0
1414,parent_for_family,phone_chargers_008,RavPower,11.49,0.79,0.5,0.92,1,5.0
1415,safety_conscious,phone_chargers_022,Apple,59.0,0.91,0.0,0.221,0,
1416,budget_student,phone_chargers_018,Xiaomi,39.5,0.85,0.0,-0.777,1,5.0
1417,frequent_traveler,phone_chargers_009,OnePlus,18.5,0.81,0.5,0.899,1,5.0
1418,iphone_user,phone_chargers_002,Belkin,19.99,0.85,0.5,1.828,1,5.0
1419,android_fast_charge,phone_chargers_009,OnePlus,18.5,0.81,0.0,0.782,1,5.0
1420,multi_device_household,phone_chargers_015,Spigen,27.99,0.86,0.0,0.697,1,5.0
1421,office_worker,phone_chargers_016,RavPower,35.99,0.84,0.0,-0.269,0,
1422,parent_for_family,phone_chargers_018,Xiaomi,39.5,0.85,0.0,0.164,1,5.0
1423,safety_conscious,phone_chargers_010,Anker,34.99,0.9,0.0,0.841,1,5.0
1424,budget_student,phone_chargers_018,Xiaomi,39.5,0.85,0.0,-0.808,0,
1425,frequent_traveler,phone_chargers_017,Mophie,24.95,0.87,0.5,1.044,1,5.0
1426,iphone_user,phone_chargers_010,Anker,34.99,0.9,0.0,1.31,1,5.0
1427,android_fast_charge,phone_chargers_018,Xiaomi,39.5,0.85,0.0,0.206,1,5.0
1428,multi_device_household,phone_chargers_023,Ugreen,74.99,0.9,0.0,-0.143,1,4.0
1429,office_worker,phone_chargers_022,Apple,59.0,0.91,0.5,1.026,1,5.0
1430,parent_for_family,phone_chargers_005,Aukey,13.99,0.82,0.0,-0.113,1,5.0
1431,safety_conscious,phone_chargers_022,Apple,59.0,0.91,0.0,1.356,0,
1432,budget_student,phone_chargers_021,Samsung,54.99,0.89,0.0,0.236,0,
1433,frequent_traveler,phone_chargers_001,Anker,14.99,0.88,0.5,1.737,1,5.0
1434,iphone_user,phone_chargers_024,Baseus,79.99,0.88,0.0,-0.013,0,
1435,android_fast_charge,phone_chargers_002,Belkin,19.99,0.85,0.5,1.201,1,5.0
1436,multi_device_household,phone_chargers_014,Baseus,42.99,0.85,0.0,0.28,1,4.0
1437,office_worker,phone_chargers_009,OnePlus,18.5,0.81,0.5,1.1,1,5.0
1438,parent_for_family,phone_chargers_012,Samsung,29.99,0.88,0.0,-0.105,0,
1439,safety_conscious,phone_chargers_003,Ugreen,12.49,0.8,0.0,1.513,1,5.0
1440,budget_student,phone_chargers_015,Spigen,27.99,0.86,1.0,1.336,1,5.0
1441,frequent_traveler,phone_chargers_025,Mophie,64.95,0.9,0.0,0.059,0,
1442,iphone_user,phone_chargers_017,Mophie,24.95,0.87,0.0,-0.151,0,
1443,android_fast_charge,phone_chargers_013,Ugreen,32.5,0.86,0.0,0.241,1,4.0
1444,multi_device_household,phone_chargers_016,RavPower,35.99,0.84,0.0,-0.527,0,
1445,office_worker,phone_chargers_006,Spigen,17.99,0.84,0.0,0.49,1,5.0
1446,parent_for_family,phone_chargers_018,Xiaomi,39.5,0.85,0.0,0.018,0,
1447,safety_conscious,phone_chargers_021,Samsung,54.99,0.89,0.0,0.41,1,5.0
1448,budget_student,phone_chargers_016,RavPower,35.99,0.84,0.0,-0.583,0,
1449,frequent_traveler,phone_chargers_011,Belkin,39.99,0.87,0.0,0.778,1,5.0
1450,iphone_user,phone_chargers_003,Ugreen,12.49,0.8,0.5,1.55,0,
1451,android_fast_charge,phone_chargers_016,RavPower,35.99,0.84,0.0,0.285,0,
1452,multi_device_household,phone_chargers_001,Anker,14.99,0.88,0.0,0.802,1,5.0
1453,office_worker,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.052,0,
1454,parent_for_family,phone_chargers_021,Samsung,54.99,0.89,0.0,-0.267,0,
1455,safety_conscious,phone_chargers_004,Baseus,15.99,0.78,0.0,0.863,0,
1456,budget_student,phone_chargers_024,Baseus,79.99,0.88,0.0,0.955,0,
1457,frequent_traveler,phone_chargers_012,Samsung,29.99,0.88,0.0,1.204,1,5.0
1458,iphone_user,phone_chargers_002,Belkin,19.99,0.85,0.5,0.991,1,5.0
1459,android_fast_charge,phone_chargers_017,Mophie,24.95,0.87,0.0,1.085,1,5.0
1460,multi_device_household,phone_chargers_009,OnePlus,18.5,0.81,0.0,0.284,0,
1461,office_worker,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.323,0,
1462,parent_for_family,phone_chargers_014,Baseus,42.99,0.85,0.0,-0.791,0,
1463,safety_conscious,phone_chargers_002,Belkin,19.99,0.85,0.0,0.271,0,
1464,budget_student,phone_chargers_003,Ugreen,12.49,0.8,1.0,2.068,1,5.0
1465,frequent_traveler,phone_chargers_022,Apple,59.0,0.91,0.5,0.425,1,5.0
1466,iphone_user,phone_chargers_018,Xiaomi,39.5,0.85,0.0,0.052,1,5.0
1467,android_fast_charge,phone_chargers_021,Samsung,54.99,0.89,0.0,-0.308,0,
1468,multi_device_household,phone_chargers_010,Anker,34.99,0.9,0.0,0.963,0,
1469,office_worker,phone_chargers_022,Apple,59.0,0.91,0.5,0.715,0,
1470,parent_for_family,phone_chargers_018,Xiaomi,39.5,0.85,0.0,0.509,1,5.0
1471,safety_conscious,phone_chargers_019,Anker,69.99,0.92,0.0,0.306,0,
1472,budget_student,phone_chargers_002,Belkin,19.99,0.85,1.0,1.756,1,5.0
1473,frequent_traveler,phone_chargers_021,Samsung,54.99,0.89,0.0,0.816,1,5.0
1474,iphone_user,phone_chargers_007,Xiaomi,10.99,0.76,0.0,0.03,1,5.0
1475,android_fast_charge,phone_chargers_014,Baseus,42.99,0.85,0.5,0.776,1,5.0
1476,multi_device_household,phone_chargers_019,Anker,69.99,0.92,0.0,1.237,1,5.0
1477,office_worker,phone_chargers_009,OnePlus,18.5,0.81,0.5,0.496,1,5.0
1478,parent_for_family,phone_chargers_024,Baseus,79.99,0.88,0.0,-0.106,1,4.0
1479,safety_conscious,phone_chargers_002,Belkin,19.99,0.85,0.0,1.129,0,
1480,budget_student,phone_chargers_021,Samsung,54.99,0.89,0.0,-0.174,1,5.0
1481,frequent_traveler,phone_chargers_006,Spigen,17.99,0.84,0.0,0.856,0,
1482,iphone_user,phone_chargers_010,Anker,34.99,0.9,0.0,-0.049,1,5.0
1483,android_fast_charge,phone_chargers_017,Mophie,24.95,0.87,0.0,0.497,0,
1484,multi_device_household,phone_chargers_023,Ugreen,74.99,0.9,0.0,0.249,1,5.0
1485,office_worker,phone_chargers_018,Xiaomi,39.5,0.85,0.0,1.22,1,5.0
1486,parent_for_family,phone_chargers_005,Aukey,13.99,0.82,0.0,0.63,1,5.0
1487,safety_conscious,phone_chargers_015,Spigen,27.99,0.86,0.0,1.592,1,5.0
1488,budget_student,phone_chargers_019,Anker,69.99,0.92,0.0,-0.991,0,
1489,frequent_traveler,phone_chargers_014,Baseus,42.99,0.85,0.0,0.447,1,5.0
1490,iphone_user,phone_chargers_025,Mophie,64.95,0.9,0.5,1.388,1,5.0
1491,android_fast_charge,phone_chargers_011,Belkin,39.99,0.87,0.5,0.938,0,
1492,multi_device_household,phone_chargers_011,Belkin,39.99,0.87,0.0,0.375,1,5.0
1493,office_worker,phone_chargers_012,Samsung,29.99,0.88,0.0,0.506,1,5.0
1494,parent_for_family,phone_chargers_025,Mophie,64.95,0.9,0.0,0.625,1,5.0
1495,safety_conscious,phone_chargers_006,Spigen,17.99,0.84,0.0,0.577,1,5.0
1496,budget_student,phone_chargers_004,Baseus,15.99,0.78,0.0,-0.143,1,5.0
1497,frequent_traveler,phone_chargers_009,OnePlus,18.5,0.81,0.5,0.997,0,
1498,iphone_user,phone_chargers_022,Apple,59.0,0.91,0.5,1.224,1,5.0
1499,android_fast_charge,phone_chargers_018,Xiaomi,39.5,0.85,0.0,0.169,0,
1500,multi_device_household,phone_chargers_001,Anker,14.99,0.88,0.0,0.687,1,5.0
1501,office_worker,phone_chargers_007,Xiaomi,10.99,0.76,0.5,1.143,1,5.0
1502,parent_for_family,phone_chargers_007,Xiaomi,10.99,0.76,0.0,-0.11,1,5.0
1503,safety_conscious,phone_chargers_019,Anker,69.99,0.92,0.0,0.044,0,
1504,budget_student,phone_chargers_025,Mophie,64.95,0.9,0.0,0.174,0,
1505,frequent_traveler,phone_chargers_024,Baseus,79.99,0.88,0.0,0.082,0,
1506,iphone_user,phone_chargers_014,Baseus,42.99,0.85,0.5,1.432,0,
1507,android_fast_charge,phone_chargers_025,Mophie,64.95,0.9,0.5,1.821,1,5.0
1508,multi_device_household,phone_chargers_014,Baseus,42.99,0.85,0.0,0.033,0,
1509,office_worker,phone_chargers_020,Belkin,59.99,0.9,0.0,-0.027,1,5.0
1510,parent_for_family,phone_chargers_005,Aukey,13.99,0.82,0.0,-0.443,0,
1511,safety_conscious,phone_chargers_001,Anker,14.99,0.88,0.0,0.592,0,
1512,budget_student,phone_chargers_005,Aukey,13.99,0.82,1.0,1.37,1,5.0
1513,frequent_traveler,phone_chargers_013,Ugreen,32.5,0.86,0.0,0.477,0,
1514,iphone_user,phone_chargers_006,Spigen,17.99,0.84,0.5,1.524,0,
1515,android_fast_charge,phone_chargers_003,Ugreen,12.49,0.8,0.5,1.177,0,
