consumer_id,product_id,Q_selected,Q_selected_std,incumbent,focal_brand,category,z,expression_intensity,Y_prob,Y
666,charger_belkin_25w,0.7912,2.293402130682295,1,0,phone_charger,0,2.5996501234175584,0.8771009744999002,1
667,charger_belkin_25w,0.5626,0.35843418938635496,1,0,phone_charger,0,0.34553981171939196,0.45557815021983805,0
668,charger_samsung_45w,0.7745,2.152046204962075,1,0,phone_charger,0,2.6031029820196556,0.8661708729692165,1
669,charger_anker_prime_100w,0.6137,0.7909663932368476,1,1,phone_charger,0,1.2419320515247227,0.6078664406110187,1
670,charger_anker_nano_67w,0.5958,0.6394531554888275,1,1,phone_charger,0,0.30028309037415046,0.5006790722007536,1
671,charger_anker_nano_67w,0.6717,1.2819031412471906,1,1,phone_charger,0,2.0943441857788416,0.7465607159041189,1
672,charger_belkin_25w,0.6119,0.775730425195147,1,0,phone_charger,0,0.794806762225373,0.5673859243375535,0
673,charger_baseus_65w,0.5489,0.24247154373563645,0,0,phone_charger,0,-0.23013446305193613,0.3218381600241824,0
674,charger_samsung_45w,0.6331,0.9551762710196174,1,0,phone_charger,0,1.0705851865081586,0.6208901583773624,1
675,charger_ugreen_100w,0.8048,2.4085183336640306,0,0,phone_charger,0,2.5521937973659097,0.8967903479135018,1
676,charger_belkin_25w,0.5306,0.08757253531168246,1,0,phone_charger,0,-0.09633188893605982,0.37228760923729604,1
677,charger_anker_nano_67w,0.6749,1.3089893066546585,1,1,phone_charger,0,1.5856203133355198,0.7152986933032658,1
678,charger_anker_nano_67w,0.6953,1.4816636111272619,1,1,phone_charger,0,2.2734913019457106,0.782940719169782,0
679,charger_ugreen_100w,0.7086,1.5942404861020474,0,0,phone_charger,0,1.5074008433986557,0.7445339184099922,0
680,charger_apple_35w_duo,0.6757,1.3157608480065246,1,0,phone_charger,0,1.1761425533566252,0.6862579631989904,0
681,charger_samsung_45w,0.5465,0.22215691968003545,1,0,phone_charger,0,0.3193057800030581,0.4297838397962792,0
682,charger_anker_nano_67w,0.6933,1.4647347577475949,1,1,phone_charger,0,1.3054907379004979,0.7175287191249885,1
683,charger_anker_nano_67w,0.5667,0.3931383388146723,1,1,phone_charger,0,1.5008801883478666,0.5623007708413648,1
684,charger_anker_nano_67w,0.7002,1.5231393019074462,1,1,phone_charger,0,2.3744491716365053,0.7936804463287078,1
685,charger_anker_nano_67w,0.6043,0.711400782352412,1,1,phone_charger,0,0.8873485389391853,0.5642804399276132,0
686,charger_anker_prime_100w,0.7255,1.7372892971602338,1,1,phone_charger,0,2.3538443792734993,0.8160704736546189,1
687,charger_apple_35w_duo,0.6628,1.2065697437076721,1,0,phone_charger,0,1.6135598918357226,0.7025237425055021,1
688,charger_anker_nano_67w,0.6346,0.9678729110543681,1,1,phone_charger,0,1.2517591373871477,0.6377534561265041,1
689,charger_anker_nano_67w,0.5761,0.472703949699107,1,1,phone_charger,0,1.205664704900848,0.5505456068541088,1
690,charger_ugreen_100w,0.6254,0.890000185507899,0,0,phone_charger,0,0.8895313177727991,0.5665443273554095,1
691,charger_anker_nano_67w,0.6989,1.5121355472106621,1,1,phone_charger,0,1.718628900637731,0.7521319075702633,1
692,charger_anker_prime_100w,0.7037,1.552764795321863,1,1,phone_charger,0,1.518991102633319,0.7443272040964595,1
693,charger_belkin_25w,0.5567,0.30849407191633715,1,0,phone_charger,0,0.49143139976787714,0.45957513857207943,1
694,charger_belkin_25w,0.6583,1.1684798236034217,1,0,phone_charger,0,0.6385341750974087,0.6204415592425155,0
695,charger_samsung_45w,0.6766,1.323378832027375,1,0,phone_charger,0,1.2886748002503765,0.6958051813880666,1
696,charger_anker_prime_100w,0.5362,0.13497332477475052,1,1,phone_charger,0,1.0932350076859443,0.48178645747541043,1
697,charger_baseus_65w,0.6414,1.0254310125452353,0,0,phone_charger,0,1.6658004253439038,0.6793316251064727,1
698,charger_samsung_45w,0.5003,-0.1688995933902728,1,0,phone_charger,0,-0.6518803571482948,0.2897933625311859,1
699,charger_samsung_45w,0.7218,1.7059709184078498,1,0,phone_charger,0,2.857795605872282,0.8381338568946638,0
700,charger_anker_prime_100w,0.7533,1.972600359137605,1,1,phone_charger,0,1.6279200107646306,0.8022778536888804,1
701,charger_samsung_45w,0.7185,1.6780383103313994,1,0,phone_charger,0,0.8199366026615182,0.7133284070470008,1
702,charger_anker_nano_67w,0.58,0.5057152137894578,1,1,phone_charger,0,0.06348359506334067,0.45666398270588515,1
703,charger_anker_nano_67w,0.7537,1.9759861298135388,1,1,phone_charger,0,1.436579787760523,0.7918302551410014,1
704,charger_anker_prime_100w,0.7746,2.1528926476310586,1,1,phone_charger,0,2.488977153151531,0.8615432024755716,1
705,charger_belkin_25w,0.5765,0.47608972037504094,1,0,phone_charger,0,0.5638297589408378,0.49515095700367484,0
706,charger_belkin_25w,0.6895,1.4325699363262274,1,0,phone_charger,0,2.3057277540137457,0.7789923086973963,0
707,charger_samsung_45w,0.5513,0.26278616779123654,1,0,phone_charger,0,1.4043538151369883,0.5313274479756002,1
708,charger_anker_nano_67w,0.8153,2.497394813907283,1,1,phone_charger,0,2.7601479546311554,0.896990878805491,0
709,charger_samsung_45w,0.6526,1.1202325914713704,1,0,phone_charger,0,1.0334007167740566,0.6447069807709451,1
710,charger_samsung_45w,0.6745,1.3056035359787246,1,0,phone_charger,0,1.8720187249291556,0.7348029101396643,1
711,charger_apple_35w_duo,0.5872,0.5666590859562599,1,0,phone_charger,0,0.6818219432618575,0.5213118396965989,1
712,charger_samsung_45w,0.6149,0.8011237052646476,1,0,phone_charger,0,1.303354851297112,0.6146641647426325,0
713,charger_ugreen_100w,0.6877,1.4173339682845267,0,0,phone_charger,0,1.329048801400309,0.7019619795280697,1
714,charger_samsung_45w,0.6091,0.752030030463613,1,0,phone_charger,0,1.3910066346166245,0.6137904163383028,0
715,charger_baseus_65w,0.5577,0.31695849860617065,0,0,phone_charger,0,0.7687673433957698,0.4517146026111984,0
716,charger_ugreen_100w,0.6097,0.7571086864775135,0,0,phone_charger,0,1.2154099496074036,0.5836271138083801,1
717,charger_ugreen_100w,0.7888,2.2730875066266942,0,0,phone_charger,0,3.1932788583982292,0.9158923017681312,1
718,charger_samsung_45w,0.689,1.4283377229813101,1,0,phone_charger,0,2.2604322869243303,0.7757358920882634,1
719,charger_anker_nano_67w,0.636,0.9797231084201347,1,1,phone_charger,0,1.346158908158488,0.6472474350436086,1
720,charger_anker_prime_100w,0.6823,1.3716260641594262,1,1,phone_charger,0,1.314415482370015,0.7047839131650887,1
721,charger_apple_35w_duo,0.6632,1.209955514383606,1,0,phone_charger,0,0.5608182681908546,0.6208729865999987,1
722,charger_anker_nano_67w,0.5873,0.5675055286252431,1,1,phone_charger,0,0.5557321045587826,0.5104385097203159,0
723,charger_baseus_65w,0.651,1.1066895087676374,0,0,phone_charger,0,0.9955038584141497,0.6159598279816662,0
724,charger_belkin_25w,0.7685,2.1012596448230743,1,0,phone_charger,0,2.6672007020091058,0.8646431199137159,0
725,charger_anker_prime_100w,0.694,1.4706598564304778,1,1,phone_charger,0,1.4034101943733124,0.7252501270923961,1
726,charger_anker_prime_100w,0.6727,1.2903675679370241,1,1,phone_charger,0,1.1849557961537294,0.6830863254076388,0
727,charger_anker_nano_67w,0.5106,-0.08171599848498692,1,1,phone_charger,0,1.0663991598072982,0.4417749781042583,1
728,charger_ugreen_100w,0.499,-0.1799033480870561,0,0,phone_charger,0,-0.41827219393472803,0.2432269514565023,0
729,charger_samsung_45w,0.542,0.1840669995757851,1,0,phone_charger,0,1.112330766664577,0.49204133924951815,0
730,charger_anker_nano_67w,0.7069,1.57985096072933,1,1,phone_charger,0,1.8475556657419894,0.7689763547872475,1
731,charger_samsung_45w,0.7214,1.7025851477319167,1,0,phone_charger,0,1.4233283665806538,0.757674962965342,1
732,charger_anker_prime_100w,0.6342,0.9644871403784342,1,1,phone_charger,0,0.733996496532716,0.5943649767959952,0
733,charger_anker_nano_67w,0.6609,1.1904873329969894,1,1,phone_charger,0,1.3974080991399596,0.6840471745076688,1
734,charger_anker_nano_67w,0.7598,2.027619132621523,1,1,phone_charger,0,2.525845443875456,0.8523785234923726,1
735,charger_anker_nano_67w,0.6525,1.1193861488023873,1,1,phone_charger,0,1.0838582637841154,0.6486067642051522,1
736,charger_anker_nano_67w,0.7611,2.0386228873183065,1,1,phone_charger,0,2.258205560548698,0.8412299298630052,1
737,charger_apple_35w_duo,0.7671,2.0894094474573075,1,0,phone_charger,0,2.4644529228084684,0.8550963527696002,1
738,charger_anker_prime_100w,0.4585,-0.522712629025313,1,1,phone_charger,0,-0.53995495334654,0.24882607196184617,0
739,charger_belkin_25w,0.6896,1.4334163789952106,1,0,phone_charger,0,1.3797059411852213,0.7183493514715958,1
740,charger_anker_prime_100w,0.6983,1.5070568911967626,1,1,phone_charger,0,1.2038719475466308,0.7163230182673949,1
741,charger_apple_35w_duo,0.7264,1.7449072811810842,1,0,phone_charger,0,1.0955198821844112,0.7417084116530613,1
742,charger_baseus_65w,0.6159,0.8095881319544811,0,0,phone_charger,0,0.31669437654265215,0.4812734836167131,0
743,charger_anker_nano_67w,0.525,0.04017174584861533,1,1,phone_charger,0,0.7980503276488952,0.43965504281504864,0
744,charger_samsung_45w,0.5995,0.6707715342412118,1,0,phone_charger,0,0.31364314133280613,0.5073282685527672,0
745,charger_samsung_45w,0.5454,0.2128460503212187,1,0,phone_charger,0,-0.19128624322726895,0.3850996832197179,1
746,charger_ugreen_100w,0.6105,0.7638802278293805,0,0,phone_charger,0,1.2745646130156867,0.591941789864193,1
747,charger_belkin_25w,0.6324,0.9492511723367336,1,0,phone_charger,0,1.3763641114963254,0.6447871922781292,0
748,charger_apple_35w_duo,0.5236,0.028321548482847844,1,0,phone_charger,0,0.35558430282577724,0.39993872909303424,1
749,charger_anker_nano_67w,0.5005,-0.16720670805230628,1,1,phone_charger,0,0.006402931644202418,0.33966136078719034,0
750,charger_ugreen_100w,0.7658,2.0784056927605246,0,0,phone_charger,0,2.46035235590504,0.86819126679054,1
751,charger_anker_nano_67w,0.6248,0.8849215294939995,1,1,phone_charger,0,0.7280603951127229,0.580363606649978,0
752,charger_samsung_45w,0.6608,1.189640890328006,1,0,phone_charger,0,1.5307832207283427,0.6939226710924188,1
753,charger_apple_35w_duo,0.6619,1.1989517596868229,1,0,phone_charger,0,1.1493816120264904,0.666311597863063,1
754,charger_anker_nano_67w,0.5564,0.30595474390938737,1,1,phone_charger,0,-0.5648953594615056,0.36969044044410987,0
755,charger_samsung_45w,0.7041,1.556150565997796,1,0,phone_charger,0,2.224832396484956,0.7888482223464258,1
756,charger_belkin_25w,0.5992,0.6682322062342612,1,0,phone_charger,0,0.968926705101491,0.5638708672924915,1
757,charger_anker_nano_67w,0.6646,1.2218057117493728,1,1,phone_charger,0,1.5589553255015878,0.7007555604746148,1
758,charger_ugreen_100w,0.7859,2.248540669226178,0,0,phone_charger,0,2.753211493010778,0.8957233569424015,1
759,charger_samsung_45w,0.7437,1.8913418629152037,1,0,phone_charger,0,1.9074893978837568,0.8086962019253906,1
760,charger_belkin_25w,0.5711,0.4303818162499403,1,0,phone_charger,0,0.8365897220622919,0.5110166352744162,1
761,charger_anker_nano_67w,0.7007,1.5273715152523626,1,1,phone_charger,0,1.6534721072959702,0.749861788834079,1
762,charger_anker_prime_100w,0.6219,0.8603746920934822,1,1,phone_charger,0,0.8527063722248959,0.5867896238140308,1
763,charger_anker_prime_100w,0.7299,1.774532774595501,1,1,phone_charger,0,2.9742720241935183,0.849817213010858,1
764,charger_anker_prime_100w,0.7175,1.669573883641566,1,1,phone_charger,0,2.3477320034410156,0.8085178122008585,0
765,charger_anker_nano_67w,0.6518,1.1134610501195044,1,1,phone_charger,0,0.4721255987053973,0.5974056044398398,1
766,charger_samsung_45w,0.6672,1.2438132211429402,1,0,phone_charger,0,2.5186524155015464,0.7689154936426615,1
767,charger_ugreen_100w,0.5026,-0.14943141200365506,0,0,phone_charger,0,0.2227483463917273,0.3114760154478811,0
768,charger_belkin_25w,0.7731,2.140196007596309,1,0,phone_charger,0,2.580608117430942,0.8642855359944056,1
769,charger_apple_35w_duo,0.6297,0.9263972202741838,1,0,phone_charger,0,0.6608305827309222,0.5817031110735451,1
770,charger_samsung_45w,0.5442,0.20268873829341866,1,0,phone_charger,0,0.8479625066013965,0.47219596091024846,1
771,charger_belkin_25w,0.5297,0.0799545512908322,1,0,phone_charger,0,-0.353972182043102,0.3502541897783402,0
772,charger_anker_nano_67w,0.6976,1.5011317925138787,1,1,phone_charger,0,2.119304204931524,0.7760073453963091,1
773,charger_anker_nano_67w,0.5423,0.18660632758273488,1,1,phone_charger,0,-0.17182552751731744,0.38236677428068205,0
774,charger_apple_35w_duo,0.4939,-0.22307192420520694,1,0,phone_charger,0,0.43799382544182675,0.3652028588945505,0
775,charger_anker_nano_67w,0.5735,0.4506964403055404,1,1,phone_charger,0,1.4650566977365707,0.5691189389920918,1
776,charger_belkin_25w,0.7556,1.9920685405242227,1,0,phone_charger,0,2.6372486505872037,0.8541446281233468,1
777,charger_samsung_45w,0.711,1.6145551101576474,1,0,phone_charger,0,2.46290129177979,0.8087957259747679,1
778,charger_anker_nano_67w,0.5568,0.3093405145853204,1,1,phone_charger,0,0.38083948275046586,0.45012446459892985,1
779,charger_belkin_25w,0.7096,1.6027049127918809,1,0,phone_charger,0,1.4217669870254581,0.7445040786577373,0
780,charger_anker_nano_67w,0.6908,1.4435736910230106,1,1,phone_charger,0,2.807190824004527,0.8089216285255681,0
781,charger_belkin_25w,0.6535,1.1278505754922208,1,0,phone_charger,0,1.0307999342459278,0.6457193062638025,1
782,charger_belkin_25w,0.5536,0.28225434917785336,1,0,phone_charger,0,0.9568413137242959,0.4956182382343134,1
783,charger_ugreen_100w,0.6567,1.1549367408996878,0,0,phone_charger,0,0.16325210727190187,0.5225052264793232,0
784,charger_belkin_25w,0.7435,1.8896489775772372,1,0,phone_charger,0,1.3438041232757936,0.7761006730397252,1
785,charger_samsung_45w,0.6755,1.314067962668558,1,0,phone_charger,0,1.01261859237566,0.6735453048077681,0
786,charger_belkin_25w,0.6625,1.2040304157007224,1,0,phone_charger,0,1.4935101463915865,0.6932908794515182,0
787,charger_anker_nano_67w,0.5544,0.28902589052972033,1,1,phone_charger,0,-0.058023388056308134,0.4090267824728004,1
788,charger_anker_nano_67w,0.6421,1.031356111228119,1,1,phone_charger,0,1.259974972938891,0.6486112819210897,1
789,charger_ugreen_100w,0.7703,2.1164956128647745,0,0,phone_charger,0,1.62161513893986,0.8164314069443898,1
790,charger_anker_nano_67w,0.6507,1.1041501807606868,1,1,phone_charger,0,2.281679394826635,0.7352632991267628,1
791,charger_samsung_45w,0.6375,0.9924197484548845,1,0,phone_charger,0,0.9955468377720372,0.6208447307619667,1
792,charger_anker_nano_67w,0.6419,1.0296632258901526,1,1,phone_charger,0,1.4260439934742366,0.6614762116082988,0
793,charger_samsung_45w,0.7694,2.1088776288439246,1,0,phone_charger,0,2.671347719308196,0.8654351310061623,1
794,charger_anker_nano_67w,0.6056,0.7224045370491962,1,1,phone_charger,0,1.2727338653716922,0.5989615334433301,1
795,charger_anker_nano_67w,0.6267,0.9010039402046833,1,1,phone_charger,0,1.1268967145422464,0.6165940717613273,1
796,charger_samsung_45w,0.6886,1.424951952305377,1,0,phone_charger,0,2.154701812647953,0.7688114253839312,1
797,charger_anker_prime_100w,0.5726,0.44307845628469017,1,1,phone_charger,0,0.4772996207548045,0.4818104772603186,0
798,charger_samsung_45w,0.6399,1.0127343725104856,1,0,phone_charger,0,1.5676034437281898,0.6698651610453997,0
799,charger_samsung_45w,0.6759,1.3174537333444911,1,0,phone_charger,0,1.2933860265486186,0.6952760598498623,1
800,charger_anker_prime_100w,0.5899,0.5895130380188097,1,1,phone_charger,0,1.6943454443833437,0.6119888607043913,0
801,charger_ugreen_100w,0.6009,0.6826217316069784,0,0,phone_charger,0,0.5698733010012934,0.4906940404188708,1
802,charger_samsung_45w,0.6243,0.8806893161490823,1,0,phone_charger,0,1.6663418180187346,0.6569433414334177,0
803,charger_anker_nano_67w,0.6447,1.0533636206216865,1,1,phone_charger,0,1.7028587674560938,0.6864027645886213,0
804,charger_anker_prime_100w,0.6657,1.2311165811081894,1,1,phone_charger,0,1.9988164187065816,0.733287657210378,0
805,charger_anker_prime_100w,0.6908,1.4435736910230106,1,1,phone_charger,0,1.336040176564324,0.7166928344924982,1
806,charger_anker_nano_67w,0.6691,1.259895631853624,1,1,phone_charger,0,1.2663480854296965,0.6846336226742591,1
807,charger_belkin_25w,0.548,0.2348535597147862,1,0,phone_charger,0,0.031448768453974485,0.4074310698927909,0
808,charger_belkin_25w,0.6499,1.0973786394088207,1,0,phone_charger,0,0.9953776538600035,0.6379660845600553,0
809,charger_anker_nano_67w,0.5676,0.40075632283552254,1,1,phone_charger,0,0.46534041617561994,0.4733748518521679,0
810,charger_anker_nano_67w,0.7096,1.6027049127918809,1,1,phone_charger,0,1.757648909624747,0.7662167263916712,0
811,charger_belkin_25w,0.5753,0.4659324083472409,1,0,phone_charger,0,0.06285435343990009,0.4497085624332229,0
812,charger_anker_prime_100w,0.5891,0.5827414966669426,1,1,phone_charger,0,0.5834876597259858,0.5155299352600307,1
813,charger_samsung_45w,0.6387,1.0025770604826856,1,0,phone_charger,0,1.359878351151285,0.6519816854309916,1
814,charger_samsung_45w,0.7445,1.8981134042670706,1,0,phone_charger,0,2.6103168614246215,0.8445251171678062,1
815,charger_belkin_25w,0.5834,0.5344942645348923,1,0,phone_charger,0,0.57148799601796,0.5060414019163119,0
816,charger_samsung_45w,0.7651,2.0724805940776405,1,0,phone_charger,0,2.1862386781137357,0.8410310865932192,1
817,charger_belkin_25w,0.6844,1.3894013602080766,1,0,phone_charger,0,1.7312172673230353,0.7366263434443642,1
818,charger_belkin_25w,0.6037,0.7063221263385124,1,0,phone_charger,0,1.3390818201001289,0.6018319558245094,1
819,charger_baseus_65w,0.683,1.37755116284231,0,0,phone_charger,0,1.0503463999743303,0.6658465709139562,1
820,charger_samsung_45w,0.8603,2.87829401494979,1,0,phone_charger,0,3.836749426248339,0.9430887904580975,1
821,charger_anker_nano_67w,0.6335,0.9585620416955505,1,1,phone_charger,0,1.2139964136856203,0.6331820198942001,1
822,charger_anker_nano_67w,0.5952,0.6343744994749271,1,1,phone_charger,0,1.146647497198714,0.5733148791162684,1
823,charger_belkin_25w,0.6379,0.9958055191308185,1,0,phone_charger,0,1.2067693641277564,0.6386323650692166,1
824,charger_samsung_45w,0.5358,0.1315875540988175,1,0,phone_charger,0,0.49254867479043574,0.42910671105812104,0
825,charger_belkin_25w,0.6179,0.8265169853341482,1,0,phone_charger,0,0.8335329488992493,0.5793969781179608,1
826,charger_anker_nano_67w,0.8252,2.581192638136635,1,1,phone_charger,0,2.8539662883629746,0.905143051494129,1
827,charger_anker_nano_67w,0.7775,2.177439485031576,1,1,phone_charger,0,1.663406526595669,0.8258361583990548,1
828,charger_apple_35w_duo,0.5256,0.045250401862514875,1,0,phone_charger,0,0.020520766504443733,0.37492574669434,1
829,charger_belkin_25w,0.6141,0.7943521639127806,1,0,phone_charger,0,1.143079675112024,0.600158219863743,0
830,charger_apple_35w_duo,0.5479,0.23400711704580296,1,0,phone_charger,0,0.9662253976341919,0.4879982735677387,0
831,charger_apple_35w_duo,0.7214,1.7025851477319167,1,0,phone_charger,0,2.1878800472341684,0.8033820099564377,1
832,charger_baseus_65w,0.5654,0.38213458411788903,0,0,phone_charger,0,0.322061659148908,0.40818466699455996,0
833,charger_belkin_25w,0.7092,1.5993191421159478,1,0,phone_charger,0,1.6630181103329689,0.7597993442608456,1
834,charger_samsung_45w,0.6519,1.1143074927884877,1,0,phone_charger,0,1.0580016084496122,0.6457285547744649,0
835,charger_anker_nano_67w,0.6256,0.8916930708458665,1,1,phone_charger,0,0.7940333780533495,0.5871259626732958,1
836,charger_anker_nano_67w,0.6401,1.0144272578484521,1,1,phone_charger,0,2.0233247377301984,0.7043840815230976,0
837,charger_anker_prime_100w,0.6778,1.333536144055175,1,1,phone_charger,0,1.2504477409112822,0.6944765815952596,0
838,charger_anker_prime_100w,0.5914,0.6022096780535604,1,1,phone_charger,0,0.539566779336178,0.5150941990297411,0
839,charger_samsung_45w,0.629,0.9204721215913001,1,0,phone_charger,0,0.5139904759796226,0.5681303687647979,1
840,charger_apple_35w_duo,0.6271,0.9043897108806163,1,0,phone_charger,0,1.5544926359163136,0.6518418680641681,1
841,charger_samsung_45w,0.602,0.6919326009657951,1,0,phone_charger,0,1.0194538783100855,0.5722805071443514,1
842,charger_samsung_45w,0.5925,0.6115205474123772,1,0,phone_charger,0,-0.15717367398216986,0.4558784598547108,0
843,charger_anker_nano_67w,0.7089,1.5967798141089973,1,1,phone_charger,0,1.6964954908491336,0.761608668440897,1
844,charger_anker_nano_67w,0.6009,0.6826217316069784,1,1,phone_charger,0,1.3394936276949234,0.5978844401646377,1
845,charger_anker_nano_67w,0.5875,0.5691984139632096,1,1,phone_charger,0,0.6112186488262443,0.5155863027040954,0
846,charger_apple_35w_duo,0.5345,0.12058379940203326,1,0,phone_charger,0,0.052725873997898964,0.39004161748616967,0
847,charger_anker_prime_100w,0.6826,1.374165392166376,1,1,phone_charger,0,2.1039508235993742,0.7592000052861411,1
848,charger_samsung_45w,0.6934,1.4655812004165782,1,0,phone_charger,0,1.7009945614677002,0.744835496842665,1
849,charger_anker_nano_67w,0.6137,0.7909663932368476,1,1,phone_charger,0,1.0577452389307755,0.5923979542932346,0
850,charger_anker_nano_67w,0.5861,0.5573482165974422,1,1,phone_charger,0,0.2594907244202368,0.4827482272333476,0
851,charger_anker_nano_67w,0.4787,-0.3517312098906762,1,1,phone_charger,0,-0.11158177688857926,0.3025328669568297,0
852,charger_anker_nano_67w,0.6944,1.4740456271064117,1,1,phone_charger,0,1.9275051011992546,0.7606886512313304,1
853,charger_samsung_45w,0.6895,1.4325699363262274,1,0,phone_charger,0,1.297717954507109,0.7123859269655544,1
854,charger_samsung_45w,0.5971,0.6504569101856108,1,0,phone_charger,0,0.9221769704043778,0.5567745335845248,0
855,charger_belkin_25w,0.5819,0.5217976245001416,1,0,phone_charger,0,0.6232157877361285,0.508345190681557,1
856,charger_anker_prime_100w,0.7853,2.2434620132122776,1,1,phone_charger,0,2.1410541286661102,0.8544318463908206,1
857,charger_anker_nano_67w,0.7237,1.7220533291185334,1,1,phone_charger,0,1.5826591948385775,0.7701871134238922,1
858,charger_anker_nano_67w,0.5911,0.5996703500466097,1,1,phone_charger,0,1.8957570299374689,0.630248774476259,1
859,charger_anker_prime_100w,0.7401,1.8608699268318027,1,1,phone_charger,0,3.4166110182950273,0.8752745629139675,1
860,charger_belkin_25w,0.557,0.3110333999232879,1,0,phone_charger,0,0.47487447294207014,0.4585775183376493,0
861,charger_belkin_25w,0.7933,2.3111774267309455,1,0,phone_charger,0,2.563583274541768,0.8770814957340941,1
862,charger_anker_nano_67w,0.6109,0.7672659985053135,1,1,phone_charger,0,1.2581174054901882,0.6052591622067328,0
863,charger_anker_nano_67w,0.6273,0.9060825962185828,1,1,phone_charger,0,0.7538779648697731,0.5861604223015238,0
864,charger_anker_nano_67w,0.5476,0.23146778903885223,1,1,phone_charger,0,-0.4531266208207248,0.3666612887435781,0
865,charger_anker_nano_67w,0.5853,0.5505766752455761,1,1,phone_charger,0,0.6662301248982493,0.5171393362965514,0
866,charger_samsung_45w,0.6528,1.1219254768093379,1,0,phone_charger,0,-0.25781462793120236,0.5362146510193322,1
867,charger_anker_nano_67w,0.6717,1.2819031412471906,1,1,phone_charger,0,2.250246018981611,0.756745412468242,0
868,charger_samsung_45w,0.6886,1.424951952305377,1,0,phone_charger,0,1.8761931671906678,0.7510338863857354,1
869,charger_anker_nano_67w,0.6738,1.2996784372958408,1,1,phone_charger,0,1.8722048757155625,0.7340066173084253,1
870,charger_anker_nano_67w,0.7036,1.55191835265288,1,1,phone_charger,0,0.7810296415328425,0.6920462589743069,1
871,charger_anker_nano_67w,0.6497,1.0956857540708542,1,1,phone_charger,0,0.9773482813224879,0.6362331459580979,0
872,charger_belkin_25w,0.4985,-0.18413556143197285,1,0,phone_charger,0,0.31256411002578177,0.36135279268869724,0
873,charger_anker_nano_67w,0.7046,1.5603827793427134,1,1,phone_charger,0,2.039633809021905,0.7783608764832449,0
874,charger_anker_nano_67w,0.5546,0.29071877586768685,1,1,phone_charger,0,-0.040333836432494885,0.4108110146852871,0
875,charger_ugreen_100w,0.5629,0.36097351739330474,0,0,phone_charger,0,0.23703626633283287,0.39441282021047513,0
876,charger_apple_35w_duo,0.503,-0.14604564132772202,1,0,phone_charger,0,0.6051936122861312,0.3916422817738536,0
877,charger_anker_nano_67w,0.7231,1.716974673104633,1,1,phone_charger,0,2.38273396933506,0.8154529318253877,1
878,charger_ugreen_100w,0.6899,1.4359557070021605,0,0,phone_charger,0,1.6581480618549205,0.737737667581747,1
879,charger_anker_nano_67w,0.6195,0.8400600680378821,1,1,phone_charger,0,0.8139294427237741,0.580035068329233,1
880,charger_ugreen_100w,0.5807,0.5116403124723415,0,0,phone_charger,0,0.8369032897406817,0.494150232825797,1
881,charger_anker_prime_100w,0.7074,1.5840831740742474,1,1,phone_charger,0,1.5395883185258765,0.7498315580648027,1
882,charger_belkin_25w,0.7075,1.5849296167432307,1,0,phone_charger,0,2.331269873335187,0.7982504288584331,1
883,charger_anker_nano_67w,0.5064,-0.11726659058228844,1,1,phone_charger,0,0.31547567499306667,0.3724617851021771,1
884,charger_baseus_65w,0.673,1.292906895943975,0,0,phone_charger,0,1.1185980098443693,0.6602332507130083,0
885,charger_samsung_45w,0.7557,1.992914983193206,1,0,phone_charger,0,2.9987718013719196,0.8692803371493254,1
886,charger_anker_prime_100w,0.5919,0.6064418913984767,1,1,phone_charger,0,0.5497288424557436,0.5167223655875621,1
887,charger_samsung_45w,0.6082,0.7444120464427627,1,0,phone_charger,0,0.11205937794776766,0.5025772808718554,1
888,charger_belkin_25w,0.6779,1.334382586724158,1,0,phone_charger,0,1.4911767232023918,0.7121767736341371,1
889,charger_samsung_45w,0.5159,-0.03685453702886957,1,0,phone_charger,0,-0.16281803074986825,0.34687943228413437,0
890,charger_apple_35w_duo,0.5323,0.10196206068439972,1,0,phone_charger,0,0.34307207423587655,0.41131029290400134,1
891,charger_anker_nano_67w,0.6572,1.159168954244605,1,1,phone_charger,0,2.3684586722068857,0.7484530460161686,1
892,charger_anker_nano_67w,0.6857,1.4004051149048597,1,1,phone_charger,0,1.133298812064355,0.6957071318866631,1
893,charger_anker_nano_67w,0.6023,0.6944719289727449,1,1,phone_charger,0,1.1393666405723633,0.5829532514227179,1
894,charger_anker_nano_67w,0.664,1.2167270557354732,1,1,phone_charger,0,1.6744236437381945,0.7084271235911711,1
895,charger_anker_prime_100w,0.7611,2.0386228873183065,1,1,phone_charger,0,2.498507145435605,0.8521435996565396,1
896,charger_samsung_45w,0.5605,0.3406588933377047,1,0,phone_charger,0,0.437290725739606,0.4604609724315217,0
897,charger_baseus_65w,0.6886,1.424951952305377,0,0,phone_charger,0,1.656698348858616,0.7361038473324725,1
898,charger_anker_nano_67w,0.8023,2.387357266939447,1,1,phone_charger,0,2.680985754213203,0.886903535578973,1
899,charger_belkin_25w,0.7246,1.7296713131393837,1,0,phone_charger,0,2.468515177862497,0.8212369115498336,1
900,charger_anker_nano_67w,0.5731,0.44731066962960736,1,1,phone_charger,0,0.9369879284284153,0.5227500918064887,1
901,charger_anker_nano_67w,0.6778,1.333536144055175,1,1,phone_charger,0,1.6833810383136782,0.7256491086761926,1
902,charger_anker_nano_67w,0.658,1.165940495596472,1,1,phone_charger,0,1.3459232940417651,0.6763901650675587,1
