asin,rating,title,text,helpful_vote,verified_purchase,timestamp
B0B62FJF1J,3.0,1.5 year update,"After a little past the 1 year mark, these kind of took a a downturn. The rubber around the power button began to come undone, so it will start to malfunction from sweat as there isn't any protection at all.<br /><br />The battery lasts about 50% as long and will not charge above 80% (as indicated by the voice when you turn on the headphones).<br /><br />The sound is still fine, and the rubber earpieces held up. So that was a huge plus.<br /><br />I used a case or had them sitting on a tabletop probably 99%+ of the time I wasn't wearing them. I used them anywhere from 2-6 hours a day for the first 6 months, then less as the battery degraded.<br /><br />(Old review below, was 4 stars, is now 3)<br /><br />Had these for a few months now.<br /><br />Comfort -<br /><br />It took some getting used to but they are pretty comfortable. I've worn better and wish these were more compatible with Comply eartips. If you try and wear them without the right tips on them, they will fall out after you ",1,True,1504843263247
B0B62FJF1J,5.0,Very impressed - Great sound across all genres,"Very impressed with the sound quality.<br /><br />I've been a Bose fan for quite some time, and after a lot of consideration I decided to try out these. I wanted the same quality as my plug in Bose headphones. I am very happy with my purchase. I'd recommend downloading the Bose Connect App to help upgrade the software and easily connect your device.",1,True,1498569856210
B0B62FJF1J,1.0,Broken,Headphone sounds good but was sent a broken charger cord.,1,True,1591188822552
B0B62FJF1J,5.0,Good product,These are great sounding headphones! I didn’t end up keeping them because of how much they pertrude out of my ears. But other than that they are great. They have that classic Bose sound. Not as crisp Highs as the Jaybirds but a very well balanced sound.,1,True,1500155404101
B0B62FJF1J,5.0,Best wireless headphone ever,"Best wireless headphone ever. Fit perfectly and solidly into the ears. Take into account the headphones protrudes somewhat from the ear but I guess the device must accommodate the electronics. Bluetooth is easily set, connects & works flawlessly with multiple devices.<br />The quality of the sound is superb for this size device. Sound source responds flawlessly to the control and the mic picks up the voice very clearly. I was told that I never sounded so clear.<br />I love it.",1,True,1494955044000
B0B62FJF1J,1.0,Bad choice for running,"Loud wind noise in small breeze, buds are heavy with poor battery life. standby mode consumes battery very fast. Must remember to turn if off after use. Buds protrude too much outside of ear canal and make loud noise when breaks with wind",1,True,1624548246204
B0B62FJF1J,4.0,"Great, quality earbuds by Bose with Tile app; battery life needs improvement","Overall, the durability and performance  of these earbuds is excellent. The sound quality is very good and the noise cancellation is highly rated. I work in a lab environment where constant mechanical humming is a mild irritant. The noise cancellation blocks this at very high volumes, while allowing some ambient noise at lower volumes. This feature is exceptional! The sound quality is great, but not too heavy on bass if you are looking for a product specifically for 808 bass tones. The battery life is average; I get about 6 hours if I play music and podcasts from 100% to dead. The trouble with the battery is that the device does not dictate precise percentages—only estimations. But that’s about the only issue I have with the device. The coolest feature is the Tile app linked to it. The buds make a SUPER LOUD chiming sound that helps you find them easily. It’s the primary reason I bought them and it has saved me so much money! I constantly lose earbuds because they catch onto things, ge",1,True,1604443863619
B0B62FJF1J,5.0,Always count on Bose,"After 3 yrs and a heavy rain storm I had to replace my old Bose headset. These are great for any sport and the comfort is off the charts!!<br /><br />I can't do the cordless ones, because I'm too afraid I'll loose one while riding.",1,True,1628545125320
B0B62FJF1J,5.0,Bose vs. Beats? There is no comparison.. BOSE!,"I'll keep this short and sweet... Bose vs. Beats? There is no comparison.. I have been working out with these for about a month and never once have I had them fall out or need adjusting like most every other headphone I have ever owned! I do about 30 minutes of cardio followed by heavy lifting for 45 minutes and they stay put through EVERY workout and cardio machine!! HIGHLY recommend these, you will not be disappointed!!",1,False,1483041899000
B0B62FJF1J,5.0,A thousand times better than air pods,"I absolutely love these headphones. This is my second pair. My first pair lasted over 3.5 years with daily use throughout my work day. They are a comfortable fit and I don’t ever have to worry about them falling out of my ears. I would recommend these all day, every day.",1,True,1613521431680
B0B62FJF1J,1.0,"Higher price, lowest reliability.","Never heard the sound. Bose sent me replacement buds three time, before I gave up and asked for a refund. These are high end headphones. Not cheap. But they would not power-on. I could not connect with Bluetooth. Worst product I have ever purchased through Amazon. Back to the gym with wired headphones, the reliable choice.",1,True,1568170359121
B0B62FJF1J,2.0,Broke after 1 year,"The connection breaks up only a short distance from the phone. Also, I would like to mention that my headphones stopped working just after 1 year. The power button stopped working. Since the warranty is only for 1 year I had to repurchase. I am disappointed in the product. Bose held a higher standard in my mind and the product did not live up to my expectations.",1,True,1629327712792
B0B62FJF1J,4.0,Bose almost got it right,"Got these as a Christmas gift for myself. Great material and feels solid. Made sure to charge these to 100% and during first use they lasted a little less than an hour. After recharging they will last me over a weeks worth of visits to the gym, which is great. Not sure what the issue was. They have amazing sound, I just really wish they were louder. Purchasing Bose I just really expected more sound and to feel more bass.",1,True,1546996536826
B0B62FJF1J,3.0,Works good- most of the time,"These are affective at canceling out noise, are comfortable in my ear and provide a good tone.<br />However, they frequently disconnect from my phone and have a short battery life.<br />Very disappointing for a Bose product",1,True,1636133120680
B0B62FJF1J,1.0,"Wires too short, falls off constantly","They made these for PENCIL NECKS! They have a clip, but I screwed up and they got CRUSHED.<br /><br />#SquaretradeWarraty? HA HA HA! Dream on! They only cover repairs AFTER manufacturer warranty expires, NOT ACCIDENTAL DAMAGE!",1,True,1553053660573
B0B62FJF1J,5.0,Five Stars,"Awesome quality sound, stays in your ear even when you are sweating and bouncing.",1,True,1498933003202
B0B62FJF1J,5.0,"These are perfect for runs, or hitting the gym!","I have tried many different wireless earbuds for workouts. These have been the best I have tried so far. They come with three different ear inserts, to match the size of your ear. Once in, they fit snugly and do not feel as if they will pop out. Even if they should, these come with a handy clip to clip onto your shirt collar.  So glad I made another attempt at this purchase after the Galaxy Pro buds did not pan out.<br /><br />The only thing that could use improvement with these, is the battery life. 6 hours of juice will not get me through a long hike, or flight.",1,True,1658793089336
B0B62FJF1J,5.0,So far so good. These wireless earbuds are a life changer,"So far so good. These wireless earbuds are a life changer. I can run more easily without having to worry about the wires slipping out of my ear. As a female, clothes with pockets are hard to come by, even workout clothes. Now I can just put my phone down and do whatever workout I need. (Or I'll use a fanny pack) I'm so mobile!!",1,True,1500661257832
B0B62FJF1J,2.0,Randomly would stop playing while still connected,"So wanted to love these, big Bose fan.  Great fit, comfortable, stayed put.  But it had a fundamental issue--it would stop working during media play.  I be connected, doing my thing, then it would just stop making sound.  I'd check my phone, and it was still connected, but nothing was coming out.  I could make calls, and open new media, but the original media just dropped.  the timing of the drop wa random--sometimes 20 minutes, sometimes 7 minutes (yes, I timed it it happened so often).  It may be app specific, but either way not for me.",1,True,1490445186000
B0B62FJF1J,1.0,Rage! Bring back headphones that stay in users ears!!!,"These stupid headphones fall out more during regular use than than any other headphone I've ever used. Absolutely garbage! Yes, the sound quality is great, until they fall on the ground and can't hear them at all anymore.",1,True,1585248493575
B0B62FJF1J,1.0,BE CAREFUL YOU GET WHAT YOU WANT,"I FOUND THE BOSE SOUNDSPORT PULSE. IT CAME IN DIFFERENT COLORS. I CHOSE A DIFFERENT COLOR BUT THE OTHER COLORS WERE NOT, NOT, NOT, THE PULSE!! I DID NOT REALIZE IT UNTIL I RECEIVED THE WRONG ITEM.<br />NORMALLY ONE WOULD EXPECT THE OTHER COLOR OPTIONS WERE THE SAME ITME... BUT IN THIS CASE IT IS A DIFFERENT ITEM!!! I WANTED THE HEART MONITOR BUT DIDN’T GET IT.",1,True,1612757206001
B0B62FJF1J,5.0,Great earbuds,"I was gifted a pair of these and they are so nice I decided to leave a review 2 years later. The battery is still holding up (it only lasts about 4.5 hours now, but that is still more than enough for any workout or commute).<br /><br />The sound quality is excellent and they are very easy to pair with a smartphone.<br /><br />They fit in the ear perfectly without going in too deep. They don't fall out either. If they do, the wire helps stop you from losing them. You can clip the wire so it doesn't snag on anything and yank them out.",1,False,1640632543594
B0B62FJF1J,1.0,Product DEAD in under a year!,I was always a big Bose fan but this product died in under a year and Bose only offered a discounted price on the same product.  Big disappointment.  I will never recommend Bose again.  Battery will no longer charge.,1,True,1618239591352
B0B62FJF1J,5.0,Lives Up to My Expectations,"I'm a long-time Bose fan and expect nothing less than the best.  These headphones live up to my expectations.  The setup instructions are pretty basic, and even though I'm not the sharpest knife in the drawer when it comes to electronics, I hooked up with both my iPod and MacBook Pro without difficulty.  I did have to figure out how to adjust the volume; you have to adjust the volume level on your device first, then you can fine tune the level on the headphone wire.  The earplugs were easy to insert in my ear (am using the medium size which came with the headphones) and they feel secure.  Some reviewers commented that these stick out from your head unusually far, but I don't think so.  The sound quality is totally outstanding (both bass and treble), and if you insert the plugs in your ear well, you barely notice extraneous noise.  They are lighter in weight than I though they would be, so they aren't bothersome in that regard.  Highly recommend these wireless headphones.",1,True,1479257704000
B0B62FJF1J,1.0,Disappointing,"Started falling apart roughly 6 months into owning them, various pieces would fall off like the bose logo on the side, the sound volume button rubber, and the rubber around each ear. I took good care of them, left them in a case when unused. At the 13 month mark, it randomly shut off despite having a full charge and will not turn back on.",1,True,1537761891139
B0B62FJF1J,1.0,They are crap!!!,"I’ve tried to make these work for awhile. They started falling apart after the first year. With the price being what it is, as well as Bose being a superior brand . I was greatly disappointed. Going forward I will stay with sennheiser. They are good enough for professional audio studios, who will touch Bose!!!",1,True,1564120488220
B0B62FJF1J,5.0,These have become an essential part of my day. ...,"These have become an essential part of my day. I use them constantly for calls at work, for listening to music on my Mac, and for listening to audiobooks on my phone when I'm walking or at the gym. The handoff between devices is nearly seamless, and it just seems to know the priority -- calls from my phone are more important than tunes from the computer. The charge lasts a long time, although I am somewhat strategic about when I charge them at my desk during the day.",1,True,1528393042673
B0B62FJF1J,3.0,Ok...zero noise cancellation,Just ok. Noice cancellation is zero. I hear more outside noise with these then a cheap pair of earbuds I got for $5. Sound itself is very good and clear. I travel a lot and haven't had success on the plane. Pick up too much background noise. Considering returning might keep as backup.,1,True,1504382112293
B0B62FJF1J,5.0,a diamond in the rough,"i was incredibly surprised at the sound quality.  It was comparable to the high quality wired bose earbuds.  There is no difference in quality between these and their wired cousins at all, and the battery life is phenomenal, even more so if you turn them off after every use. overall id give them a 9.5/to, with my only ""complaint"" being i wish they came in more colors",1,True,1636153932806
B0B62FJF1J,1.0,Sounded great the few times I wore them that they WORKED :(,"Used less than a dozen times and they will not turn on.  Green light shows charged, unplug them and there is NOTHING.  No lights, nothing works. Update was done....didn't help.",1,True,1523805677488
B0B62FJF1J,4.0,Solid Bose Opening Price-Point.  Classic Sound.,"I bought a pair of these in 2015, so re-purchasing based on experience with 1st pair.  Solid sound and top 3 in this price-point as far as wireless. I just expected a bit more after a 4th-5th generation of the same product. However, the sound is great, fit is great.  I would definitely recommend whether it's your 1st wireless pair or your 4th.<br /><br />Pros: Ergonomic fit, great sound, ease of programming<br />Cons: Batttery life (7.5/10), noise cancelling, refining same series after 5 years.<br /><br />Overall: Great ear-piece, comfortable, great bass.  It would be an unbelievable value at $79. However, I am glad i re-purchased @ $100. My set that is 5 years old still sounds great, other than a few hardware diminishes. Top 3 in this price-point. I am keeping and not returning for another.",1,True,1582008541242
B0B62FJF1J,5.0,Prefer over BeatsX,"Tried the Beats X first and while I loved the W1 chip, it couldn't keep up with the bass it was trying to output (distortion mania) and the long cable drove me absolutely nuts and frankly looked weird.<br /><br />At the same price as the Beats X, this runs circles around it in terms of sound quality. The bass is simply incredible on these things. Loud, punchy and no distortion, perfect for workout music. The rest of the soundstage sounds great to me. Audiophiles might scoff, but most consumers will rave about the sound it produces.<br /><br />They're also more comfortable, despite being somewhat bulky. It's worth noting these aren't really &#34;in-ear&#34; earbuds as in they don't stick into your ear canal and do much to block the outside world. They have a similar seal as the Earpods/Airpods, just more comfortable and secure. I consider that a plus when walking around the city or going on runs. It also doesn't get that squishy suction cup effect when sweating at the gym. The wingtips ",1,True,1488815250000
B0B62FJF1J,5.0,Great headphones,"These are great headphones.  I wear them for hard workouts.  They sound great and stay in my ears.  I think the sound rivals any headphones I have owned, wireless or wires.  The battery life is solid.",1,True,1508596506905
B0B62FJF1J,5.0,Bought Second Pair,"I got my first pair as a gift, they last about 3 years.  When the battery stopped keeping a charge and the blue tooth lost is connection all the time, I decided to buy the second pair.<br /><br />I know that overall I gave it 5 but all my other stars are less than that, but this is why I gave it a 5:<br />- Adaptability - 5 stars - comes with 3 different sizes of ear pieces, so you should be able to find one that fits you<br />- Comfort - 5 stars - the ear pieces are soft and comfortable in the ear and don't come off very easily.  I've had other ear buds where I have been afraid of the little tips coming off in my ear or the silicone is harder and hurts your ears. These don't at all!  They extremely comfortable!",1,True,1607369003842
B0B62FJF1J,1.0,JUNK!!!,These are absolute junk.  Not at all the Bose standard.  They broke within 30days.  DO NOT BUY!,0,False,1489026041000
B0B62FJF1J,5.0,Exactly what I wanted,"Excellent headset. With phone makers ditching the headphone jack, Bluetooth headsets are the best way to go for private sound. These are not noise cancelling, which, for me, is a good thing in this case. I have an over ear noise cancelling headset for when that is appropriate. These let just enough outside information pass through so that I'm not oblivious to my surroundings while still delivering that fine Bose sound.",0,True,1610520066081
B0B62FJF1J,5.0,I really love these headphones.  comfortable for my sensitive ears.,I had to order a new pair as my last ones got lost on a trip.  i loved them so much.,0,True,1596398488267
B0B62FJF1J,5.0,Best headphones,My husband's favorite pair of headphones ever. Comfortable. Sturdy. Loud. Long lasting. Great buy.,0,True,1528183245501
B0B62FJF1J,5.0,They work great!,I waited it out on getting a pair of Bluetooth Headphones.  I have had 0 problems with these. They work great!,0,True,1519036680777
B0B62FJF1J,5.0,They work great!,I waited it out on getting a pair of Bluetooth Headphones.  I have had 0 problems with these. They work great!,0,True,1519036680777
B0B62FJF1J,1.0,Only lasted 7 months,Left earbud went dead after only 7 months.  Very disappointed.,0,True,1554831967671
B0B62FJF1J,5.0,Five Stars,incredibly comfortable earbuds. battery life is great too. Nice compliment to my QC35's.,0,True,1525713475449
B0B62FJF1J,5.0,Great sound and very comfortable,"Just as the reviews I read, these earbuds are very comfortable and have the (always) great Bose sound.  However - as the reviews also point out - the battery life is not great - maybe 6 hours depending on volume and manipulation.  The more frequent charging is worth it for the sound though.",0,True,1583629336765
B0B62FJF1J,4.0,GOOD ACCESSORY,Gave this as a gift to my brother.  He says he like it.,0,True,1483834690000
B0B62FJF1J,5.0,great sound,"easy to connect, amazing bass great battery life",0,True,1596183050126
B01G8JO5F2,5.0,Battery issues resolved through a reset,"Great sound quality and I enjoyed them until a week ago when they stopped charging. It doesn't matter which charger I use, they charge all night and notify me of &#34;low battery&#34; as soon as I wear them. They lasted almost 3 months :/<br /><br />*** UPDATE: The customer service from Invotek is prompt and outstanding. They were willing to do a full refund if a reset didn't work, but gave me instructions on how to do it, and the issue has resolved. In case you have the same issue or any other malfunction, here's the snippet from the email with instructions on how to do resolve it:<br /><br />&#34;Let's try a factory reset for your Senso headphones which usually fixes most similar issues related to the issue you are facing with your headphones.<br /><br />1. Reset the Senso headphone to factory settings (while plugged into a power source, press/hold the power button for 7 seconds).<br />2. Unplug the headphone from charging cable and power them on.<br />3. Enter the earbuds into the p",103,True,1504217880103
B01G8JO5F2,1.0,"Update: Does not work anymore (Was: ""They keep going even when wet"")","Update:<br />They only lasted a few months. They simply just don't work now. Wasted my money. Look elsewhere. It's a bit expensive, but Swimbuds have 3 different types of waterproof head phones for the type of water activity you are involved with. I am still happy with my Swimbuds.<br /><br />Original Review:<br />I did really well with this. I kept accidentally going underwater with it during deep water exercise. Just below the surface, but the first time, the USB jack was not closed up and nothing went wrong. I should mention that I wasn't swimming laps with it. It did come off a few times, but not to the level of being annoying. Unfortunately, I've lost it. I now have to figure out if I am going to buy that waterproof MP3 watch for a few hundred bucks or buy another one of these.<br /><br />One thing to note: I did use this outside and the range is limited to 15ft if the mp3 player is not with you. I used my phone which I kept on the side of the pool. If you do use a phone to stream",5,True,1524424271876
B01G8JO5F2,1.0,Broke within a month,"I ordered these headphones a month ago and the connector to recharge them has broken off inside the headphones.  I've had several pairs of headphones with this type of connector and have never had any issues with them.  So these are now useless as they can't be recharged.<br /><br />Additionally, if there is any slight breeze outside, all you can hear in the wind whipping in the  headphones.  You have to turn up the volume to hear your music, then you are blasting your ears off.  Also, after working out for about 20 minutes (I sweat a lot), the right earphone won't stay in my ear.<br /><br />Terrible headphones.  I would not recommend this brand.",2,True,1635470617303
B01G8JO5F2,5.0,Works great with multiple ear piercings,"I am so happy with these!! I have a lot of ear piercings all throughout my ear and so I never know if ear phones will work with that. Especially since these have the clips I was unsure. It doesn’t irritate any of them, not even my daith or conch. If you’re pierced, these are awesome! Highly recommend.",1,True,1520112167959
B01G8JO5F2,5.0,Good for running,"I had a hard time with these at first until I figured out that you have to hold down the multi-purpose button until a woman's voice says that it is now on, and same thing to turn it off. But they fit well and nothing's fallen off yet. Lightweight and flexible, decent sound quality.<br /><br />12/21/2020: I dropped these - not from a great height - but the volume control pad on top and the on/off pad on the side both popped off, about a month ago. I managed to get them on again but not sure how long they will stay in. I've not been running since. I don't want to use glue in case it gunks up the works. Shall update after I take them back for a run. Wanted to post this for a sense of how robust/long weariing they might be.",1,True,1495648182000
B01G8JO5F2,5.0,"Hey, these are pretty good.","They work pretty we.. Have been using them when I am shoveling snow and they are very nice. Sound quality is on par with my corded skullcandy. Have plenty of bass. Battery life seems to be good as well. Also have worn them for several hours and they do not become uncomfortable after longer periods like some of the other headphones I have owned. The over the ear piece is a floppy piece of silicone, but it seems to be enough resistance to keep them in place. I will be buying them again if I need replacements.",1,True,1479749222000
B01G8JO5F2,5.0,Very Impressed,"I purchased mine based on the Amazon reviews. Everything looked good.<br /><br />However the one I received had an issue. I sent the seller an email and  I got a reply back in less than an hour. They certainly wanted to help and provided a suggestion on how to resolve the problem. The next day I tried, and it didn't work.<br /><br />Sent another email, and again, less than an hour for a reply. They let me know another was on its way.  In a few days I had a new working unit.<br /><br />So it's great when the product works, but I think it says a lot more when the seller is so invested in making things right. 6 Stars.",1,True,1516491064073
B01G8JO5F2,5.0,"Excellent audio for meetings, good overall sound for everything else","My primary use for these headphones is for meetings using Skype for Business. I've had these headphones for a week now and have used them for over 15 hours of meetings in that time, paired with my laptop. The most important thing for me was whether my audio was good enough according to the other persons on our group calls, and they agreed that the sound coming through was very clear. I also could hear very well, so I am pleased with the end result and the quality overall.<br /><br />Pairing with the iPhone was a snap; the Kindle Fire HDX was not as cooperative, but eventually it paired well and the sound is very good. My Windows 10 laptop is a bit more challenging to pair and manage, BUT that's not the fault of the headphones, it's just a bit tricky to figure out which setting controls the levels for my audio. Once I found that among the Windows settings, it was fine. As soon as I turn on the headphones, The ActiveBuds connect promptly to the laptop.<br /><br />As noted by another revi",1,True,1471554616000
B01G8JO5F2,1.0,No one seems to make good-quality earbuds any more.,"My wife got these for me for Christmas because my old, $16 (like 25 year old) Sony ear hook buds finally fell apart. I've been writing a book and using Speechify for editing, using these earbuds. Initially, I liked that there were different sized silicone pieces to fit different size ear-holes. The sound quality seemed fine, and they were a bit bulky, a bit loose, but seemed not bad for $20. So now (1/10/21, or 17 days later) the charging port broke loose from the solder joints which affixed it to the little printed circuit board inside. Anyone who knows anything about wiring and electronics can tell you that a solder joint on a circuit board is inadequate to secure something that is going to have pressure put on it repeatedly due to plugging and unplugging. Obviously no one at Senso thought of this, or cared enough to put it into practice.<br /><br />This is all part of a larger problem which is what is known as 'planned obsolescence' or put simply 'making things cheap so they break q",1,True,1641849432337
B01G8JO5F2,4.0,Good ear buds,"What i really like the most is how part that goes over the ears is bendable to fit your own ear. I had a pair the didnt have anything and they kept falling out of my ears and it was annoying. As far as music, it does have more bass then i would have expected and you cant adjust it, so it your dont like a lot of bass then this isnt for you. Over all i am satisfied with these head sets.",1,True,1551975816752
B01G8JO5F2,1.0,It lasted 2 days,The product felt apart right after I tried to charge the second time. Literally the charge ear output crumbled.,1,True,1639846057761
B01G8JO5F2,1.0,Horrible Customer Service,"First set lasted only 3 months. Manufacturer replaced these. Second set lasted almost 9 months. Manufacturer refused to replace unit or help fix the issue due to the fact that I contacted them 10 days past original purchase date warranty period. The issues with the second pair started before the warranty ended, I just never had the time to message them. Figured since it was just a few days past, they would still help me out. Guess not. They offered me a 5% coupon instead which I felt like a slap in the face since it would only save me about a $1.25. They also take long to respond back to messages. Save yourself some time and buy a high quality pair like I am going to do now.",1,True,1552056828319
B01G8JO5F2,1.0,Not the same.,"I've sworn by these over the years. Convinced my friends and family to buy them because they were fabulous. Well...I had to replace my pair after one of my pups decided to make them a chew toy. The new ones arrived today, and they are not the same as they once were. Absolute garbage. Sound is terrible, material is cheap. Something happened to this company. After singing their praises for so long, I am truly disappointed. 😢",1,True,1630375309781
B01G8JO5F2,3.0,These have changed.  Beware.,I had these before and they were great. they got crushed accidentally. I bought again to find that the part that goes over your ear is now rubber with a metal wire in it. I constantly have to reshape it and 30 days into me using them this rubber and wire combo is failing. The last set had a very nice flexible plastic piece that retained its shape well.  The sound is great but the over the ear part IMO is terrible.,1,True,1555871693081
B01G8JO5F2,1.0,These are complete trash,"These things are awful for doing anything more than sitting at a desk listening to audio, and even at that they fail pretty miserably since they're so uncomfortable.  Save your $20.<br /><br />Pros: Bluetooth seems to work fine, but so have all devices I've used in the last 5+ years. Comes with a case to protect them (good, so I can protect the next pair I buy).<br /><br />Comes with a wallet holder for your phone (which is subsequently trash). Comes with a magnetic car mount for your phone (why do I need that with bluetooth headphones?)<br /><br />They are uncomfortable, ugly (stick out ~1"" from your ear...), the ear hook is made from foam that will be permanently disfigured after the first time it bends, but it doesn't actually do a good job of holding anything to your ear (and then go back that they stick out really far, the weight is all pulling out of your ear). They do a bad job at blocking out other noise, regardless of which size ear piece is being used.<br /><br />Forget tryin",1,True,1561740147121
B01G8JO5F2,1.0,"Hooks are fixed, not adjustable, so they do not stay on your ear","I returned these because they did not fit my ears. The ear “hook” was just that, a hook! They were silicone & soft, but not flexible! They would not wrap securely around my ear, and as a result, they fell out. Don’t buy these if you plan to use them for running. I contacted the seller and was told maybe a pair slipped by quality assurance. So I bought 3 different models from this company, and yes….they all “slipped” off my ears. I returned them all.",1,True,1632342335976
B01G8JO5F2,1.0,Poor Quality - Returned to Give a Lower Rating,"These headphones are not quality connecting at all. It is taking me 5 or 6 tries before they will connect to my phone, even after they've been paired. The overall quality of the headphones feels like cheap plastic that will soon fall apart; which is confusing because the actual quality of sound and noise cancelling is decent especially for the price. It doesn't help if I can't enjoy the music though.<br />Seriously considering returning them after only a day.<br /><br />I gave these my best shot, kept them beyond the time to be able to return them (honestly die to covid) but I am decreasing my raing to only star. When they connect and actually hold, decent sound quality. That's all I will give these. Not recommended at all.",1,True,1584442343845
B01G8JO5F2,5.0,Excellent!,"I love these. They even come with a carry case and several sizes of ear bud inserts. Thank heaven!  I get ear pain from most, but the smallest buds fit great.  They also have a charger and all of it fits in the carry case. I just wish they came in more colors preferably something bright!  When I leave them on my nightstand it takes a while to figure out which of half a dozen black cables are the right ones. Even white would be ok as only my iPhone has a white cord.",0,True,1523093017534
B01G8JO5F2,5.0,Quite amazing sound. I'm going to throw my old headphones away.,"Forget any of the less than 5 star reviews. The sound is amazing, with a wide range. Excellent bass and mid-range. I bought these for use at the gym and walking to replace 2 different headsets that never stayed put, and honestly sound like crap.<br /><br />I bought a 2nd pair for work.<br /><br />BUY THESE AND TRY THEM, you won't be disappointed.",0,True,1474229755000
B01G8JO5F2,3.0,"Wind noise when running, otherwise great","These are great for around the house and casual uses but when I wear them running there's a lot of wind noise. Not good for running, for me. Wind noise is annoying & distracting.",0,True,1499306245642
B01G8JO5F2,1.0,JUNK,"DONT waste your money.. Battery time sucks, sound quality is great first day and sucks the next and than on.<br />there is no noise cancellation what so ever.",0,True,1578494715865
B01G8JO5F2,3.0,Good but,"Loves these headphones.  The sound was great, they didn't fall out of my ears, and they were comfortable. Now after a month they won't charge.  Very disappointed 😔",0,True,1493721535000
B01G8JO5F2,5.0,Solid Choice,This is the second pair that I've had.  These things are workhorses.  The pair I'm listening to right know are 4 years old!  Insane!,0,True,1637149069600
B01G8JO5F2,4.0,Nice for the,The sound quality is very good and they easily fit my ears my only problem is the button to turn on and off is so easily accessible that I find myself accidentally shutting them off when I adjust the fit around my ears,0,True,1518789247752
B01G8JO5F2,5.0,Awesome Headphones!!!,"Great headphones! They are easy to use, hold a lasting charge, and block out all outside noise. Wish I would have bought these sooner",0,True,1492208466000
B01G8JO5F2,2.0,I returned these because they hurt my ear canals after ...,I returned these because they hurt my ear canals after a while. They were heavy and just didn't sit right on my ears.,0,True,1500455490209
B01G8JO5F2,5.0,These headphones are way better than I expected,These headphones are way better than I expected. The sound is amazing! Also they’re super secure. I like boxing (hitting mitts/heavy bag) and I didn’t have to adjust them at all. Oh the memory earbuds are an amazing touch! Complete cancel out noise and I hardly know I’m wearing them.,0,True,1513989518173
B01G8JO5F2,5.0,Love this product,Very comfortable to wear for running. Sometimes it doesn't sync right away with my cell but it is okay.,0,True,1536937411161
B01G8JO5F2,5.0,Great and waterproof.,I wear these bad boys running and I have gotten rained on several times. They still work great!!! My only complaint is that you can't use them while they are charging. I have had mine for about a year and they usually last about 8 hours after a full charge.,0,True,1568489979222
B01G8JO5F2,1.0,"Nothing to see here, folks",This is a generic product sold under a few different brand names. The fit of these buds in my ear canal is poor for my ears - they will not stay in place no matter which ear tip I use. The sound quality is muddy base that washes out the entire sound. I will return these and continue my search.,0,True,1487748289000
B01G8JO5F2,5.0,"Great sound. Easy to use, very comfortable light earphones.",Good quality headphones. Very good sound and bass. Very easy to pair. Connects when turned on faster than any Bluetooth headphones I have used.,0,True,1500671138585
B01G8JO5F2,5.0,Comfortable and easy to use,"These make exercise bearable!  Comfortable and easy to use, w/ a compact yet sturdy case.  Came w/ 3 different sizes of ear plugs.  I would STRONGLY recommend these.",0,True,1489405364000
B01G8JO5F2,4.0,Good Sound!,Good sound just a bit bulkier than I thought.,0,True,1502925552159
B01G8JO5F2,5.0,Good solid sound with bass,"Easy to connect and the sound is fantastic. Much better than the apple ear buds I'm used to using.  I'll have to play with the different sized earbuds to see which one fits my ear better, but otherwise is a very good buy.",0,False,1520826051165
B01G8JO5F2,1.0,Faulty,Stopped charging after 2 months,0,True,1498240343630
B01G8JO5F2,5.0,3 pairs in my family,"I have purchased these for my husband and my father. They both rave about how loud, comfortable and long lasting they are, and they both wear them to run and mow grass.  My stepmother bought a pair for herself after trying them, and I’m just waiting for price to go back down to get them for myself. I just wish they care in different colors.",0,True,1524271808397
B01G8JO5F2,5.0,It also gave me a good and sturdy feeling when I am holding the product,Fast delivery. It also gave me a good and sturdy feeling when I am holding the product. It is still new for me and just used a few days with no issues during my exercise.,0,True,1519500898758
B01G8JO5F2,5.0,Best ones I have tried out of many different brands,"These are the best I have tried,  after trying many different brands to find some that we're good,  the sound is amazing,  the fit is amazing and you can tell it is a quality made product.  They are very comfortable.  Just to add I have never left a review before on my Amazon purchases and this one I had to because these headphones are impressive!",0,True,1500411218738
B01G8JO5F2,5.0,Great value,"Very lightweight, good balance, great sound!",0,False,1505229829599
B01G8JO5F2,5.0,Sweet sound and long battery life,"This review is for the ActivBuds S-250. I like these earbuds very much. They have a long playing time and have a pleasing sound quality. I use them with Comply foam tips which greatly improve the comfort and sound. Comply tips come in a variety of sizes, shapes, and sound isolation and are a positive addition to any buds. One improvement I would  like to see would be cloth braided connecting cable between the two buds. The rubber cable sticks to the back of my neck sometimes and it will dislodge the buds from one or both ears. I usually wear them with the cable in front of my neck and flip it to the back if I am going to take them out. I like these earbuds because the controls are easy to use and are ergonomically designed. The charge plug is easy to put in and the buds hold a charge for a long time. The playing time is quite good and is at least equal to the time claimed by the vendor. All in all a comfortable set of buds with sweet sound. (I also have a set of the S-255 buds and am n",0,True,1578970555489
B01G8JO5F2,2.0,Not Good,"Looks like it is a defective piece, the person on the other side cannot hear me and it happen every time I use it. Returning it !",0,True,1501877788799
B01G8JO5F2,5.0,Five Stars,Best headphones I've used @ 100$ or less,0,True,1514087019672
